	text	category	ln
913	कायत्री देवी जरूर। अधिक एक्सप्लोर करें आप अपनी अपेक्षा से बहुत अधिक सीख सकेंगे। उसके साथ खुशकिस्मती मिले। :)	Non-anti-LGBT+ content	eng_hin
914	हाँ ...उसने सिर्फ इतना ही कहा था...पावम...	Non-anti-LGBT+ content	eng_hin
915	मैं इस कहानी को समय की बर्बादी नहीं समझता	Non-anti-LGBT+ content	eng_hin
916	मेरी बहन की जिंदगी में भी ऐसा ही हुआ था जिस लड़के ने उससे शादी की थी... वह धोखेबाज था.. वहां मेरी बहन ने बहुत कुछ सहा... और हम उसे शादी के 3 महीने के भीतर घर ले आए... हम उसे देख नहीं सकते इस उम्र में ही समाज में व्यक्तिगत रूप से प्रभावित हो रहा है ... इसलिए कृपया शादी से पहले इसके बारे में जागरूक करें कृपया कृपया शादी से पहले ही व्यक्ति के बारे में अधिक जानकारी इकट्ठा करने का प्रयास करें ... आखिरकार मेरी बहन इस क्रूर विवाह से थोड़ा_मुंह धोए_चेहरे से प्रभावित है थोड़ा_तहरा चढ़ा_चेहरा	Non-anti-LGBT+ content	eng_hin
917	पहली बार प्रैंक शो देखकर रोया..; जब उसने उस लड़के के लिए नृत्य किया, सचमुच मैं रोते हुए रोया	Non-anti-LGBT+ content	eng_hin
918	खेद है, भाई	Non-anti-LGBT+ content	eng_hin
919	आप टीवी अभिनेत्री वाणी भोजन की तरह दिखती हैं। आप इतने सेन्निला से गुजरे हैं, आपको ढेर सारा प्यार और आशीर्वाद दें	Non-anti-LGBT+ content	eng_hin
920	अन्ना हिंदू धर्म में समलैंगिकता बहुत प्रचलित थी। कोणार्क सूर्य मंदिर, खजुराहो मंदिर और कई अन्य मंदिरों में नक्काशी देखें जो 1000 साल से अधिक पुराने हैं।	Non-anti-LGBT+ content	eng_hin
921	विश्वनाथन स्वामीनाथन फिर से क्षमा करें टाइपिंग की गलती फिर से चेन्नई में काम करने का अवसर मिला अगले सप्ताह तक चेन्नई में शामिल हो जाएगा जो मेरे पास है उससे खुश हूं	Non-anti-LGBT+ content	eng_hin
922	सुंदर प्रेम कहानी.. मैं वास्तव में इसे प्यार करता हूँ। दिल को छू लेने वाला.. रोता हुआ चेहरा रोता हुआ चेहरा रोता हुआ चेहरा रोता हुआ चेहरा	Non-anti-LGBT+ content	eng_hin
923	श्रीलेखा सिंधु पदिका थेरियथा? अथा पहले से ही अनथा टिप्पणी ला केताला प्रश्न। उत्तर दें कि 1	Non-anti-LGBT+ content	eng_hin
924	लगे रहो भाई.... मुँह फुलाकर चूमना	Non-anti-LGBT+ content	eng_hin
925	सच में दिल को छू लेने वाली फिल्म	Non-anti-LGBT+ content	eng_hin
926	भगवान आपका भला करे	Non-anti-LGBT+ content	eng_hin
927	मैं भी तुम्हारा इंतज़ार कर रहा हूँ!	Non-anti-LGBT+ content	eng_hin
928	वेरा लेवल एक्टिंग सुपर भाई	Non-anti-LGBT+ content	eng_hin
929	अपने जोखिम के लिए हाथ बढ़ाएं अंगूठा ऊपर करें	Non-anti-LGBT+ content	eng_hin
930	दोस्तों उसकी बातों में मत आना.... ये कलियुग है तो सब कुछ बदल जाएगा... प्रकृति का एक नियम है इसलिए इसके विपरीत मत जाइए.... फिर प्रकृति सब कुछ नष्ट कर देगी... तो डॉन समलैंगिक के लिए मत जाओ ...	Homophobic	eng_hin
931	कोई टिप्पणी नहीं बस क्रोधित_चेहरे को बर्बाद करते हैं	Non-anti-LGBT+ content	eng_hin
932	कोई मुझे बताए कि मैं एलजीबीटीक्यू में कैसे शामिल हो सकता हूं क्योंकि मुझे जीवन साथी चाहिए	Non-anti-LGBT+ content	eng_hin
933	वह कितनी प्यारी है	Non-anti-LGBT+ content	eng_hin
934	बहुत साल पहले हमारे भगवान यीशु कहते हैं कि अगर कोई व्यक्ति अपने परिवार के परिवार द्वारा पूरा किया जाता है तो उस दिन उसने युवा पीढ़ियों को भ्रमित करते हुए अगल और अवल बनाया, वे सोचते हैं कि हमारे पास यह अधिनियम है इसलिए हम अपने देश में किसी को भी सेक्स करते हैं ओरुथंकु ओरुथाई इस टिप्पणी को आप सोचते हैं कमेंट बैकहैंड_इंडेक्स_पॉइंटिंग_डाउन की तरह सही	Homophobic	eng_hin
935	पार्ट 2 का इंतजार है	Non-anti-LGBT+ content	eng_hin
936	हमेशा खुश रहो	Non-anti-LGBT+ content	eng_hin
937	वास्तव में अच्छा भाई	Non-anti-LGBT+ content	eng_hin
938	नए #इंटरस्टेलर ऑब्जेक्ट के बारे में मदन वीडियो	Non-anti-LGBT+ content	eng_hin
939	क्या कोई डी वीडियो समझा सकता है मैं तमिल नहीं समझता ...	Non-anti-LGBT+ content	eng_hin
940	उन्हें शांति से रहने दो <3 उन्हें स्वीकार करो, पावम वज्हन्थुट्टु पोगट्टुमे।	Non-anti-LGBT+ content	eng_hin
941	केवल सकारात्मक और नकारात्मक ही आकर्षित करते हैं जबकि एक ही ध्रुव अपने दोष को आकर्षित करता है, इसे ठीक किया जाना चाहिए, यह संस्कृति नहीं है। ये चीजें स्वाभाविक नहीं हैं	Homophobic	eng_hin
942	मैं तुमसे बात करूंगा मालिनी भाई	Non-anti-LGBT+ content	eng_hin
943	चतुर व्यक्ति नमस्ते	Non-anti-LGBT+ content	eng_hin
944	वो बहुत प्यारी है	Non-anti-LGBT+ content	eng_hin
945	वाकई लाजवाब कहानी...	Non-anti-LGBT+ content	eng_hin
946	हैलो मेरे दोस्त मैं चाहता हूं कि आप बहुत जल्द एक व्यक्ति को ढूंढ लें।	Non-anti-LGBT+ content	eng_hin
947	10 साल ला टोटल वर्ल्ड पीपल	Non-anti-LGBT+ content	eng_hin
948	सुपर अम्मा अगला वीडियो इंतज़ार कर रहा है	Non-anti-LGBT+ content	eng_hin
949	पहला इंट्रो सुपर रा पेसनिगा ब्रो उनमैयवे अंता अक्का सेमा अच्छा चरित्र, थम्स_अप	Non-anti-LGBT+ content	eng_hin
950	भाग 2 की प्रतीक्षा में	Non-anti-LGBT+ content	eng_hin
951	अवांछित घृणा, उसने आपको वीडियो देखने के लिए नहीं कहा। यदि आप उसे घृणित पाते हैं तो आप हमेशा छोड़ सकते हैं	Non-anti-LGBT+ content	eng_hin
952	ओमग आई एम ऑल सो व्हाट	Non-anti-LGBT+ content	eng_hin
953	एके बी द चेंज  क्या आप बताएंगे, महिलाओं के आगे महिलाओं के नाम??	Non-anti-LGBT+ content	eng_hin
954	शानदार भाई... इस वीडियो के लिए लंबे समय से प्रतीक्षा कर रहे हैं.... Tqsm pleading_face।	Non-anti-LGBT+ content	eng_hin
955	मैं उभयलिंगी हूं ... मेरा परिवार और दोस्त मुझे स्वीकार करते हैं .. अब मैं एलजीबीटी एसोसिएशन में हूं और वीना नाम से मेरा अपना एलजीबीटी एसोसिएशन था ... मेरे पास कई दोस्त हैं वे समलैंगिक समलैंगिक उभयलिंगी ट्रांसजेंडर अलैंगिक हैं, इतने सारे ... red_heart लाल दिल लाल दिल	Non-anti-LGBT+ content	eng_hin
956	योग्य....यह उत्तर अनुभाग बीमार है	Non-anti-LGBT+ content	eng_hin
957	वेटिंग पार्टीइंग_फेस ... #tmp	Non-anti-LGBT+ content	eng_hin
958	समानुल रिचर्ड हैलो मि	Non-anti-LGBT+ content	eng_hin
959	वेरा लेवल ब्रो ऑल द बेस्ट	Non-anti-LGBT+ content	eng_hin
960	बस इसी इंतज़ार में कि कोई दिन मेरी ज़िंदगी में आए !!	Non-anti-LGBT+ content	eng_hin
961	बेसब्री से इंतज़ार कर रहा हूँ	Non-anti-LGBT+ content	eng_hin
962	अश्विन जैक ओके	Non-anti-LGBT+ content	eng_hin
963	गजब प्यारा है	Non-anti-LGBT+ content	eng_hin
964	नॉननेस वीडियो इडियट वीडियो बेवकूफ वीडियो आप किसी भी काम के पहले काम पर जाते हैं	Non-anti-LGBT+ content	eng_hin
965	भाई... आपके सभी वीडियो हमारे बहुत काम आते हैं... धमाल मचाते रहिए	Non-anti-LGBT+ content	eng_hin
966	इससे हमारी पारंपरिक संस्कृति प्रभावित होगी	Homophobic	eng_hin
967	प्लीज..... ट्रांसजेंडर को सलाम क्योंकि हम पर सबसे ज्यादा मेहरबानी करते हैं..... वो भी हमें पसंद करते हैं... उनके पास सिर्फ ट्रांसजेंडर होते हैं... वो भी हमसे ज्यादा हासिल करते हैं	Non-anti-LGBT+ content	eng_hin
968	आशिक आइकॉन सही	Non-anti-LGBT+ content	eng_hin
969	एन गलती से	Non-anti-LGBT+ content	eng_hin
970	मैं फैसले को स्वीकार करता हूं क्योंकि सभी के पास स्वतंत्रता है जो उनके अधिकार हैं	Non-anti-LGBT+ content	eng_hin
971	बहुत बढ़िया	Non-anti-LGBT+ content	eng_hin
972	वह एक ट्रांसजेंडर की तरह नहीं दिख रही है।	Non-anti-LGBT+ content	eng_hin
973	इज्जत भाई सौ_अंक दिल_सूट बहुत अच्छा काम	Non-anti-LGBT+ content	eng_hin
974	पुरुचुथा पुरियांम अवलोथा दूसरों का न्याय मत करो अच्छा काम भाई सेमा .....	Non-anti-LGBT+ content	eng_hin
975	मुझे यह किरदार पसंद है	Non-anti-LGBT+ content	eng_hin
976	किशोर अनंत ब पोन नेमर ने मुझे भेजा	Non-anti-LGBT+ content	eng_hin
977	सथुरंगा वेट्टै नायिका थाना	Non-anti-LGBT+ content	eng_hin
978	मानवाधिकार सर / मैडम, आप अन्य मानव यौन गतिविधियों के बारे में क्यों परवाह करते हैं श्रीमान माइक मैन, यह एक सर्वेक्षण नहीं है भाई आपने अभी 10 मानव और लोगों की आवाज पर सवाल उठाया है, क्या त्रासदी है	Non-anti-LGBT+ content	eng_hin
979	भाई वाकई सराहना करते हैं	Non-anti-LGBT+ content	eng_hin
980	हेलो.. 100 पर्सेंट सही है.. मुझे भी पार्टनर की तलाश है... जो सच में रिश्ता ढूंढ रहे हैं वो प्लीज मुझे कॉल करें... आजकल ज्यादा लोग हकीकत को समझ और स्वीकार कर सकते हैं...	Non-anti-LGBT+ content	eng_hin
981	कृपया इस कहानी की व्याख्या करें जो मुझे समझ नहीं आ रही है	Non-anti-LGBT+ content	eng_hin
982	शाबाश भाई	Non-anti-LGBT+ content	eng_hin
983	चेरी वाह सबसे अच्छी कहानी धन्यवाद समूह,,, मैं श्री लंका श्रीलंका से हूं, मुझे भारत में अपनी छुट्टी पर जाना पसंद है, कृपया सबसे अच्छे दोस्त तमिल और अंग्रेजी से संपर्क करें टेलीफोन_रिसीवर को समझें 0094777774927 दो_दिल दो_दिल मुझे पसंद हैं विशेष जगह गोवा	Non-anti-LGBT+ content	eng_hin
984	मेरी मदद करो भाई	Non-anti-LGBT+ content	eng_hin
985	रस्मीन रास आपके साथ गलत है भाई ?? यह दो व्यक्तियों के बीच का प्यार है !! सेक्स से कोई लेना देना नहीं है। चाहे वह एक ही लिंग हो या अलग लिंग, प्यार तो प्यार है। अगर आप जेंडर की बात को नज़रअंदाज़ करते हैं, तो आपके पास प्यार के बारे में एक व्यापक स्पेक्ट्रम होगा। संकीर्ण मानसिकता वाले इन बातों को नहीं समझ सकते। चेहरा_साथ_रोलिंग_आंखें	Non-anti-LGBT+ content	eng_hin
986	टाइम टेबल को मानव जीवन चाहिए	Non-anti-LGBT+ content	eng_hin
987	भगवान ने पुरुषों के लिए महिलाओं को बनाया। पुरुषों के लिए पुरुष नहीं। बाइबिल का इतिहास है जहां परमेश्वर ने उस स्थान पर समलैंगिकता के कारण एक शहर को नष्ट कर दिया।	Homophobic	eng_hin
988	गायत्री कृष्णन गे से दूर जाने का क्या मतलब है? मैं उसे सिर्फ एक और लड़की के रूप में देखूंगा। वह अपने जीवन के साथ क्या करती है यह मेरा काम नहीं है और न ही यह किसी का होना चाहिए। जियो और जीने दो। जहां तक ​​उन लोगों की बात है जो कूद जाते हैं, वे स्पष्ट रूप से जागरूक या अज्ञानी नहीं हैं। एक महिला होने के नाते कृपया दूसरी महिला को नीचे गिराने की बजाय ऊपर उठाने की कोशिश करें। नमस्ते।	Non-anti-LGBT+ content	eng_hin
989	सच में दिल को छू लेने वाला रोना_चेहरा रोना_चेहरा रोना_चेहरा	Non-anti-LGBT+ content	eng_hin
990	अन्ना कृपया बॉस के बारे में एक वीडियो बनाएं जो जीवित है या मर गया है	Non-anti-LGBT+ content	eng_hin
991	थिरुनांगई ग्रेट था ब्रो एल रियली रोया भाई	Non-anti-LGBT+ content	eng_hin
992	रोने और दिल को छूने का मन करता है.. ये तो नेक इंसानियत हैं	Non-anti-LGBT+ content	eng_hin
993	सेक्स केवल बच्चे के जन्म का साधन नहीं है	Non-anti-LGBT+ content	eng_hin
994	वह बहुत सम्मानित लेडी सुपर भाई हैं मैं भाग 2 के लिए इंतजार कर रहा हूं मुस्कुराता हुआ_चेहरा_बिग_आंखों के साथ	Non-anti-LGBT+ content	eng_hin
995	फर्जी तथ्य न फैलाएं।	Non-anti-LGBT+ content	eng_hin
996	अच्छी तरह से कल्पना की गई, सभी अभिनेताओं द्वारा अच्छी तरह से भावुक, कुरकुरा निर्देशन, लगातार संवादों के साथ कुछ लंबे शॉट्स अच्छी तरह से किए गए जो कि वरिष्ठ अभिनेता करने में सक्षम थे। लतीफ के किरदार ने अनुभवी अभिनेताओं के रूप में वह किया। गुड वर्क डायरेक्टर सर। निर्माता को एक और बड़ा धन्यवाद जो इस अवधारणा को करने के लिए तैयार हो गया। माता-पिता को इन रिश्तों को स्वीकार करने में कुछ साल लगेंगे। अगले भाग में विभिन्न स्थितियों का सामना करने वाले संबंधों में इन भागीदारों की यात्रा और वे कैसे दूर होते हैं। उन्हें एक परिवार के रूप में भी महसूस कराने के लिए गोद लेने को भी शामिल किया जा सकता है। वृद्धावस्था और अकेलापन इन रिश्तों से निपटने के लिए एक प्रमुख मुद्दा है जिसे आगे तलाशा जाना चाहिए।	Non-anti-LGBT+ content	eng_hin
997	स्टेफी  हम्म श्री बहन	Non-anti-LGBT+ content	eng_hin
998	ट्रांसजेंडर्स का हमेशा सम्मान करें	Non-anti-LGBT+ content	eng_hin
999	मैं अविवाहित लड़का हूँ	Non-anti-LGBT+ content	eng_hin
1000	हैट्स ऑफ मालिनी क्लैपिंग_हैंड्स_मीडियम-लाइट_स्किन_टोन क्लैपिंग_हैंड्स_मीडियम-लाइट_स्किन_टोन	Non-anti-LGBT+ content	eng_hin
1001	ब्लैक टी शर्ट रोम्बा येथार थामा पेसुरेंगा, एन वाइफ लेस्बियन एह मान लीजिए इरुंधा, मैं भी यही कहूंगा सेफ आह पन्नुंगा एननैयुम अप्पो कवनुचुको	Non-anti-LGBT+ content	eng_hin
1002	अनुसंधान केंद्र  face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy थम्स अप थम्स अप	Non-anti-LGBT+ content	eng_hin
1003	पोन नामर ने मुझे पोन नामर भेजा	Non-anti-LGBT+ content	eng_hin
1004	ऐसी क्या लड़की है........... वो भगवान है......	Non-anti-LGBT+ content	eng_hin
1005	संजय लूडो सॉरी भाई।	Non-anti-LGBT+ content	eng_hin
1006	वाह मालिनी आप महान हैं... वास्तव में आपके साहस का सम्मान करते हैं... आपको बहुत प्यार करते हैं...	Non-anti-LGBT+ content	eng_hin
1007	एंथोनी थेवतस sxe ठीक है	Non-anti-LGBT+ content	eng_hin
1008	भाई मुझे आपसे एक सवाल पूछना है..	Non-anti-LGBT+ content	eng_hin
1009	किसी ऐसे व्यक्ति की तलाश है जो मुझे हमेशा अच्छे दिल से लाड़-प्यार कर सके..स्वागत है..	Non-anti-LGBT+ content	eng_hin
1010	हमारा भविष्य विश्व पथ पेसुंगा ना क्या होगा :)।	Non-anti-LGBT+ content	eng_hin
1011	कमाल है वो अक्का	Non-anti-LGBT+ content	eng_hin
1012	वह 14 व्यक्ति कौन है	Non-anti-LGBT+ content	eng_hin
1013	मोहम्मद अरशद भाई सोच_चेहरा उन डीपी फोटो चेहरा_साथ_आँसू_के_खुशी सुपर	Non-anti-LGBT+ content	eng_hin
1014	प्यार का कोई जेंडर नहीं होता। प्यार प्यार है OK_hand	Non-anti-LGBT+ content	eng_hin
1015	इस फिल्म में सब कुछ बहुत परफेक्ट है... हर किरदार भी... खासकर उस फिजियट्रिस्ट के बोलने का तरीका लाजवाब है	Non-anti-LGBT+ content	eng_hin
1016	मैं तमिल नहीं समझता लेकिन मुझे फिल्म बहुत पसंद है। इतनी खूबसूरत फिल्म	Non-anti-LGBT+ content	eng_hin
1017	असली प्यार अच्छे जीवन के साथ समाप्त हो सकता है इसलिए सच्चाई से प्यार करें और माता-पिता की देखभाल के अलावा किसी दूसरे राय पर विचार न करें ...... अच्छी फिल्म अच्छी अभिनय भगवान का आशीर्वाद हो	Non-anti-LGBT+ content	eng_hin
1018	भाई पार्ट 2 का इंतजार है	Non-anti-LGBT+ content	eng_hin
1019	यह सुनकर मुझे उल्टी हो गई	Non-anti-LGBT+ content	eng_hin
1020	बहन के लिए नेक इंसानियत	Non-anti-LGBT+ content	eng_hin
1021	सभी मीडिया इस तरह से समलैंगिकता के बारे में जनता की राय लेने के लिए दौड़ रहे हैं क्या वे वास्तविक एलजीबीटीक्यू का साक्षात्कार नहीं करेंगे और वास्तविक तथ्य को जानेंगे और जानते हैं कि एलजीबीटीक्यू पर गलत धारणाओं से भरी इस जनता में हमारे लिए जीवन कितना कठिन है .	Non-anti-LGBT+ content	eng_hin
1022	प्रियदर्शन सेकर सही	Non-anti-LGBT+ content	eng_hin
1023	सामान्य लोग.... और कुछ मत सोचो...	Non-anti-LGBT+ content	eng_hin
1024	शुभकामनाएं दीदी....	Non-anti-LGBT+ content	eng_hin
1025	मैं तमिल हूँ..लेकिन मैं..भाषा नहीं समझता..लोल	Non-anti-LGBT+ content	eng_hin
1026	मैं एक श्रीलंकाई पैदा हुआ हूं, मैं तमिल तमिलनाडु की बात करता हूं, अंग्रेजी देश की नहीं, आप सभी के लिए बहुत दुख की बात है	Non-anti-LGBT+ content	eng_hin
1027	मुझे फिल्म पसंद है मुझे वह जोड़ी पसंद है जो मैं इस जीवन को याद कर रहा हूं मैं अपने छेद वाले जीवन में अकेला महसूस करता हूं	Non-anti-LGBT+ content	eng_hin
1028	लेकिन सही मायने में कोई तमिलनाडु नहीं है	Non-anti-LGBT+ content	eng_hin
1029	मालिनी को मेरी सलाह होगी, अपने दृष्टिकोण में नकारात्मक मत बनो.. बहुत से लोगों को समलैंगिकता के बारे में पर्याप्त जानकारी नहीं है। आपको यह सुनिश्चित करने की आवश्यकता है कि वे हेट्रोसेक्सुअल की आलोचना करने के बजाय इसके पीछे के विज्ञान को समझें। इसलिए जब आप अगला प्रचार करें या साक्षात्कार दें, तो अपने दृष्टिकोण में सकारात्मक रहें..	Non-anti-LGBT+ content	eng_hin
1030	बस एक स्वागत योग्य फैसला... इसे समझने के लिए सार्वजनिक करने की कोशिश करने की जरूरत नहीं है...	Non-anti-LGBT+ content	eng_hin
1031	मैं इतने सारे वीडियो देख रहा हूं कि यह KGF के प्यारे भाई नाइस कैरियन में से एक है	Non-anti-LGBT+ content	eng_hin
1032	लतीफ : कमाल	Non-anti-LGBT+ content	eng_hin
1033	वास्तव में शानदार अन्ना OK_hand	Non-anti-LGBT+ content	eng_hin
1034	Y शीर्षक में ट्रांसजेंडर अभिनेत्री है..बस अभिनेत्री के रूप में रखा गया है...	Non-anti-LGBT+ content	eng_hin
1035	चिंता न करें जल्द ही सब कुछ सुलझ जाएगा	Non-anti-LGBT+ content	eng_hin
1036	क्या मुझे अनुमति है? वे मनुष्य के बट के छेद में एक जीवन बनाना चाहते हैं	Non-anti-LGBT+ content	eng_hin
1037	सुपर एक्टिंग...मचा...राज 4आर हैबाद। थम्स अप	Non-anti-LGBT+ content	eng_hin
1038	भरतियार के बारे में वीडियो	Non-anti-LGBT+ content	eng_hin
1039	कृपया अपना नंबर सुपर करें	Non-anti-LGBT+ content	eng_hin
1040	बहुत बढ़िया भाई ने हाथ जोड़कर थम्स अप किया	Non-anti-LGBT+ content	eng_hin
1041	भाई कृपया रजनीकांत .... और उनके जीवन के बारे में बात करें	Non-anti-LGBT+ content	eng_hin
1042	वह बहुत खूबसूरत है	Non-anti-LGBT+ content	eng_hin
1043	वह अच्छी लग रही है, लेकिन उसकी आवाज खुशी के आंसुओं के साथ है	Non-anti-LGBT+ content	eng_hin
1044	सुपर एक्टिंग भाई.. आपका भविष्य अच्छा हो	Non-anti-LGBT+ content	eng_hin
1045	अगर भगवान शिव और भगवान कृष्ण यौन संबंध बना सकते हैं और एक बच्चा प्राप्त कर सकते हैं तो भारत में समलैंगिकता कानूनी क्यों नहीं हो सकती	Non-anti-LGBT+ content	eng_hin
1046	ट्रांसजेंडर अभिनेत्री के रूप में शीर्षक देखकर दुख होता है कि उनके लिए कोई और नाम क्यों नहीं हो सकता।	Non-anti-LGBT+ content	eng_hin
1047	हाय	Non-anti-LGBT+ content	eng_hin
1048	निर्देशक के लिए यश.. वास्तव में एक महान फिल्म है और मैं लतीफ के चरित्र और अभिनय से प्रभावित हूं.. भारतीय समाज को एलजीबीटी समुदाय को स्वीकार करने के मामले में एक लंबा रास्ता तय करना है.. सबसे अच्छे की उम्मीद करते हैं..	Non-anti-LGBT+ content	eng_hin
1049	अच्छा संदेश	Non-anti-LGBT+ content	eng_hin
1050	सुपर.... अच्छी व्याख्या..... सभी को इसे देखना चाहिए...	Non-anti-LGBT+ content	eng_hin
1051	बहुत अच्छा और विश्वास	Non-anti-LGBT+ content	eng_hin
1052	महान...खैर..उनका सम्मान करें और उनकी देखभाल करें..वे भगवान की अद्भुत रचनाएं हैं	Non-anti-LGBT+ content	eng_hin
1053	जबकि मैं यह वीडियो देख रहा हूं। यह मुझे गंभीरता से रोने के लिए बनाता है	Non-anti-LGBT+ content	eng_hin
1054	वह रॉकस्टार है	Non-anti-LGBT+ content	eng_hin
1055	हाँ सहमत! आपका उत्तर समझ में आता है। कोई इस लड़के को मेडल दिला दो। एलजीबीटी समर्थकों के बारे में उनका प्रयोग भारतीय विरोधी है, यह बहुत सच है। हमें आप जैसा पीएम चाहिए थलाइवा	Non-anti-LGBT+ content	eng_hin
1056	सच में उनका दिल बहुत खूबसूरत है भगवान आपको खुश रखे	Non-anti-LGBT+ content	eng_hin
1057	रॉबर्ट पावे उन्होंने विषमलैंगिकों को समलैंगिक होने के लिए कभी नहीं कहा .. उन्होंने अपने अधिकारों के लिए लड़ाई लड़ी .. समलैंगिक विरोधी शासन अंग्रेजों द्वारा लगाया गया था ...	Non-anti-LGBT+ content	eng_hin
1058	कंफ्यूज न हों यह नॉर्मल है लेकिन सेक्स में एडिक्ट न हों	Homophobic	eng_hin
1059	बहुत अच्छा बहुत मीठा....	Non-anti-LGBT+ content	eng_hin
1060	वह बहुत खूबसूरत है	Non-anti-LGBT+ content	eng_hin
1061	एलिय्याह लॉरेंस किसी ऐसे व्यक्ति को देखकर अच्छा लगा जो मेरी बात को स्पष्ट रूप से देख सकता है। आपके अच्छे जीवन और प्यार की कामना..	Non-anti-LGBT+ content	eng_hin
1062	यीशु कृपया उन्हें उदास_लेकिन_राहत_चेहरे से बचाएं	Homophobic	eng_hin
1063	रोता हुआ चेहरा कुछ भावनात्मक बातें मुस्कुराता है_चेहरा_साथ_आंसू	Non-anti-LGBT+ content	eng_hin
1064	देखते देखते मेरी आंखों में आंसू आ जाते हैं	Non-anti-LGBT+ content	eng_hin
1065	पार्ट 2 का इंतजार है	Non-anti-LGBT+ content	eng_hin
1066	इसे बुकमार्क करें और एक दशक बाद पढ़ें। आप उस समस्या को समझेंगे जो इसके कारण होने वाली है	Non-anti-LGBT+ content	eng_hin
1067	सुपर वेरी ग्रेट वेरी सुपर सैड_बट_रिलीव्ड_फेस सैड_बट_रिलीव्ड_चेहरा	Non-anti-LGBT+ content	eng_hin
1068	अच्छा विषय.... यह व्यक्तिगत व्यक्ति की निजता है... जाने का तरीका...	Non-anti-LGBT+ content	eng_hin
1069	सुपर ब्रो सेक्स जीवन का हिस्सा है लेकिन प्यार और स्नेह जीवन है सुपर सोनीगा ब्रो कैरिंग पथी	Non-anti-LGBT+ content	eng_hin
1070	कृपया youtube में समलैंगिकता को जानवरों के साम्राज्य में खोजें। वैसे इसमें आपकी कोई गलती नहीं है, आपकी परवरिश इस तरह हुई है कि आप खाने का स्वाद चखते हैं	Non-anti-LGBT+ content	eng_hin
1071	बधाई भाई 90k सब्सक्राइबर के लिए चीयर्स	Non-anti-LGBT+ content	eng_hin
1072	बेकरोथ एफडीओ हाय	Non-anti-LGBT+ content	eng_hin
1073	कोई भी कोयंबटूर में 24 से नीचे है	Non-anti-LGBT+ content	eng_hin
1074	बाल शोषण के माध्यम से भी कई लोग समलैंगिकता में हैं, विशेषकर समलैंगिक। ऐसे में उन्हें निश्चित रूप से चिकित्सकीय मदद की जरूरत है। और अब मैंने जो देखा है, कई छोटे बच्चे जो स्कूल या कॉलेज में हैं, अपनी कामुकता के बारे में भ्रमित हैं क्योंकि ये तथाकथित बोल्ड पीपीएलज़ कहानियां हैं जो कोठरी से बाहर निकली हैं। बच्चे अपनी कामुकता को चुनने और गुमराह होने पर पूरी तरह भ्रमित हो जाते हैं। इसलिए जब समलैंगिक लोगों के पास अपने शयनकक्षों में वह करने का अधिकार है जो वे चाहते हैं, तो हमारे पास भी समान अधिकार हैं कि हम उनसे अनुरोध करें कि वे अपनी प्रेरणादायक कहानियों को आसपास के लोगों के साथ साझा न करें और इसका संकेत दें।	Homophobic	eng_hin
1075	आपका भाषण	Non-anti-LGBT+ content	eng_hin
1076	चेन्नई के एलजीबीटी समुदाय।	Non-anti-LGBT+ content	eng_hin
1077	कोई भी लेस्बियन, लाइक करें, कमेंट करें, अब और डराने की जरूरत नहीं है, मुझे लेस्बियन आई होने पर गर्व है; ; कुछ नादान लोग समझ नहीं पाते,	Non-anti-LGBT+ content	eng_hin
1078	अक्का आप का फैन	Non-anti-LGBT+ content	eng_hin
1079	समलैंगिक होने पर खुशी और गर्व है	Non-anti-LGBT+ content	eng_hin
1080	वह एक समलैंगिक व्यक्ति है यह लड़का केवल पुरुषों के लिए पुरुषों में आकर्षण है	Non-anti-LGBT+ content	eng_hin
1081	अरुण कृष्णन ने मेरी टिप्पणी का सावधानीपूर्वक विश्लेषण किया मैंने यह नहीं कहा कि समलैंगिक संस्कृति की भारत में कोई आवश्यकता नहीं है, लेकिन मैं कहता हूं कि यह भारत में उपयुक्त नहीं है। समलैंगिक संस्कृति का आपके समाज पर क्या प्रभाव पड़ता है	Homophobic	eng_hin
1082	अकेले जन्म देना जीवन नहीं है। आपको ऐसा जीवन जीना चाहिए जिससे आप प्यार करते हैं। यही विवाह का वास्तविक अर्थ है। जिस तरह से समलैंगिक विवाह बहुत बेहतर है, व्यावसायिक विवाह (वरदाचिनाई देना) जीवन छोटा है। अपने.कुछ लोग कहते हैं कि तुम कैसे रहोगे जब तुम बूढ़े हो जाओगे तो रुको! जीवन की गारंटी नहीं है। कोई नहीं कह सकता कि हम कब मरेंगे	Non-anti-LGBT+ content	eng_hin
1083	बोल्ड स्पीच एमजी	Non-anti-LGBT+ content	eng_hin
1084	हॉलीवुड अभिनेताओं में ही नहीं, रानिल विक्रमसिंघे में श्रीलंकाई 5 प्रदूषण (अरासियाल वडे) भी है।	Non-anti-LGBT+ content	eng_hin
1085	वेरा स्तर का दोस्त	Non-anti-LGBT+ content	eng_hin
1086	मैं उस अगले वीडियो को समझाऊंगा दोस्त	Non-anti-LGBT+ content	eng_hin
1087	मैं भाई का इंतजार कर रहा हूं	Non-anti-LGBT+ content	eng_hin
1088	वह अभिनेता धनुष के एटिट्यूड को फॉलो करती हैं	Non-anti-LGBT+ content	eng_hin
1089	कृपया समर्थन करें	Non-anti-LGBT+ content	eng_hin
