	text	category	ln
414	വ്യക്തിഗത മനുഷ്യാവകാശങ്ങളുടെ പേരിൽ...ഞങ്ങൾ മസ്തിഷ്ക പ്രക്ഷാളനം ചെയ്തു...ഇപ്പോൾ ഞങ്ങൾ സ്വവർഗരതിയെ പിന്തുണയ്ക്കുന്നു....	Homophobic	eng_ml
415	അടപാവി, നിന്റെ പ്രകടനം എന്റെ കണ്ണിലുണ്ട്, നീ പാപിയാണ്.	Non-anti-LGBT+ content	eng_ml
416	ശ്രീനി വാസൻ, ആ ബാഗുകൾ കൊല്ലാൻ പറയൂ	Transphobic	eng_ml
417	ഒന്നുമറിയാത്ത ആരെയെങ്കിലും പരിചരിക്കുമെന്ന് പറഞ്ഞ നല്ല മനസ്സുണ്ട് ആ സഹോദരിക്ക്, കർത്താവേ, റോസ് പൂച്ചെണ്ട്	Non-anti-LGBT+ content	eng_ml
418	നമുക്കത് വാങ്ങാം	Non-anti-LGBT+ content	eng_ml
419	സ്വവർഗരതി പ്രകൃതിവിരുദ്ധമാണെങ്കിലും ട്രാൻസ്‌ജെൻഡേഴ്‌സിന് തുല്യാവകാശം നൽകണം.	Homophobic	eng_ml
420	ബാലന്റെ ആകൃതിയിലുള്ള ബാലനെ കാണാം.. ബസംഗള..	Homophobic	eng_ml
421	ബ്രോ, നിങ്ങൾ നമ്മുടെ സംസ്കാരത്തിന്റെ ജീവിതത്തെ മനോഹരമായി വിവരിച്ചിട്ടുണ്ട്; എനിക്ക് നിന്റെ മുഖം ഒരിക്കലെങ്കിലും കാണണം. I LOVE YOU bro face_blowing_a_kis face_blowing_a_kiss face_blowing_a_kis	Non-anti-LGBT+ content	eng_ml
422	വിദേശ സോഫ്‌റ്റ്‌വെയർ കമ്പനികളിൽ സ്വവർഗരതി വ്യാപകമാണ്............ഇന്ത്യയിലെ നിയമം തെറ്റാണ്......	Homophobic	eng_ml
423	സതീഷ് കുമാർ ഏത് ചരിത്രമാണ് പാ	Non-anti-LGBT+ content	eng_ml
424	ദൈവത്തിന് ചില മനുഷ്യ രൂപത്തിൽ രൂപമുണ്ട്	Non-anti-LGBT+ content	eng_ml
425	ഇതുപോലെയുള്ള സിനിമകൾ എന്നിലേക്ക് വന്നിരുന്നെങ്കിൽ നമ്മളും നമ്മളെപ്പോലെ ആയേനെ, അതൊക്കെ സംസാരിച്ച് നന്നായി ജീവിക്കുമായിരുന്നു.	Non-anti-LGBT+ content	eng_ml
426	ആ വരി...	Non-anti-LGBT+ content	eng_ml
427	ഇടയ്ക്കിടെ വരുന്ന പശ്ചാത്തല സംഗീതം അതിമനോഹരം..മനസ്സ് എന്തൊക്കെയോ ചെയ്യുന്നു.......	Non-anti-LGBT+ content	eng_ml
428	സെന്നില നിങ്ങൾ ദൈവത്തിന്റെ കുട്ടിയാണ്, എല്ലാ ട്രാൻസ്ജെൻഡേഴ്സിനെയും ബഹുമാനിക്കണം, അവരെ സംരക്ഷിക്കേണ്ടത് നമ്മുടെ കടമയാണ്	Non-anti-LGBT+ content	eng_ml
429	വിഷമിക്കേണ്ട, നിങ്ങൾ വളരെ നല്ലവനാണ്, കൈകൾ മടക്കിയ_കൈകൾ പുരുഷന്മാർ_കൈകൾ_പിടിച്ച്_കൈകൾ_പിടിച്ച്_കൈകൾ_പിടിച്ച്_കൈകൾ_പിടിച്ച്_കൈകൾ_തുറന്ന_മുഖം_തുറന്ന_കൈകൾ_മുഖം_തുറന്ന_കൈകൾ_ചിരിക്കുന്നു	Non-anti-LGBT+ content	eng_ml
430	നന്നായി സഹോദരാ ഈ വിഷയത്തിൽ ജാതിയെ കുറിച്ചുള്ള താങ്കളുടെ കമന്റ് ശരിക്കും സൂപ്പർ ആണ്, നിങ്ങളുടെ വീഡിയോ ഞാൻ പ്രതീക്ഷിച്ചതാണ്. കയ്യടിക്കുന്ന_കൈകൾ കൈകൊട്ടി_കൈകൾ ശരി_കൈ ശരി_കൈ	Non-anti-LGBT+ content	eng_ml
431	തെളിഞ്ഞ മുഖം വ്യക്തമായ സംസാരം. തെറ്റില്ലാത്ത വാക്ക്. അനുഭവിച്ച ജീവിതം മറച്ചുവെക്കാത്ത നല്ല ഹൃദയം. സ്വയം അഭിനന്ദിക്കുക. നിങ്ങൾ ആരെയും വിശ്വസിക്കാൻ ജനിച്ചവരല്ല. തെറ്റൊന്നും ചെയ്യാതെ നിവർന്നു ജീവിക്കുക.	Non-anti-LGBT+ content	eng_ml
432	ബലാത്സംഗം കുറയും	Non-anti-LGBT+ content	eng_ml
433	kuladeep mv  വിഷമിക്കേണ്ട, സഹോദരാ, നിങ്ങളുടെ വീട്. ഉടൻ കുടിക്കൂ	Non-anti-LGBT+ content	eng_ml
434	സ്വവർഗാനുരാഗികളും നരഹത്യകൾ മൂലം മരിക്കുന്നു.	Non-anti-LGBT+ content	eng_ml
435	പ്രണയത്തിന് പണം വേണം. പണം കൊണ്ട് പ്രണയിച്ചാൽ അത് വ്യഭിചാരമാണ്.	Non-anti-LGBT+ content	eng_ml
436	നിങ്ങളുടെ ഭർത്താവ് കുട്ടികളുമായി അകന്നിരിക്കുമ്പോൾ നിങ്ങൾ വിവാഹനിശ്ചയം കഴിഞ്ഞിട്ടുണ്ടോ, എന്നാൽ ഇതുവരെ ഒരു പങ്കാളിയെ കണ്ടെത്താനായിട്ടില്ല? പരീക്ഷിച്ചു നോക്കൂ. എന്നാൽ ഇന്ത്യൻ സ്ത്രീകൾക്ക് സമ്മതിക്കാൻ പ്രയാസമാണ്.	Homophobic	eng_ml
437	ഹേയ്, നീ ഒരു ചെറിയ കുട്ടിയാണ്. അഭിരാമി നായിഡു ആരാണെന്ന് അറിയാമോ? ഇപ്പോൾ കുട്ടികളെ കൊന്ന് ഓടുന്നത് അവറ്റയാണ്.	Non-anti-LGBT+ content	eng_ml
438	ട്രാൻസ്‌ജെൻഡർ പ്രണയം പ്രിയപ്പെട്ടതാണ്.	Non-anti-LGBT+ content	eng_ml
439	താങ്കളുടെ വീഡിയോ വളരെ ബുദ്ധിപരമാണ്	Non-anti-LGBT+ content	eng_ml
440	ശിവകുമാർ കുമാർ ആൺ.സ്ത്രീ.ഭിക്ഷാടനം നടത്തണോ വേണ്ടയോ.ബസ്റ്റ്.അവരോട് പറയുക.നിർത്താൻ.പിന്നെ.വരിക.അഭിപ്രായം പറയുക.അവർക്ക്.വിദ്യാഭ്യാസമുള്ള.ട്രാൻസ്‌ജെൻഡർമാർക്ക്.ജോലി ലഭിക്കും.വിദ്യാഭ്യാസമില്ലാത്ത.പഴയ.ട്രാൻസ്‌ജെൻഡർ.എന്താണ്.പ്രോ. .	Non-anti-LGBT+ content	eng_ml
441	വളരെ വളരെ നല്ല പ്രസംഗം	Non-anti-LGBT+ content	eng_ml
442	റോക്കി ബോയ് ബ്രോ... അസ്തിത്വം ഉണ്ട്... ഇല്ലേ ബ്രോ... നിങ്ങൾ ഈ ലോകത്ത് ജീവിച്ചിരിക്കുന്നു എന്നതാണ് 'അസ്തിത്വം' എന്നതിന്റെ ശരിയായ അർത്ഥം...	Non-anti-LGBT+ content	eng_ml
443	ആ മനസ്സാണ് ദൈവം	Non-anti-LGBT+ content	eng_ml
444	അവരുടെ ശാപം നമ്മളെ ഒന്നും ചെയ്യില്ല, പേടിക്കണ്ട, അവരെ തല്ലുക	Non-anti-LGBT+ content	eng_ml
445	എനിക്കറിയാവുന്ന ട്രാൻസ്‌ജെൻഡർ സഹോദരിക്ക് ജോലി ആവശ്യമുണ്ട്, ദയവായി കൈകൾ മടക്കി_കൈകൾ മടക്കി_കൈകൾ സഹായിക്കുക	Non-anti-LGBT+ content	eng_ml
446	സ്കാനന്ത ഇത് ഒരു ചെറിയ ചിത്രമാണെന്ന് നിങ്ങൾക്കറിയാം, സഹോദരിക്ക് അത് അറിയില്ലായിരുന്നു, അവൾ യഥാർത്ഥ ഹൃദയത്തോടെയാണ് അഭിനയിച്ചത്.	Non-anti-LGBT+ content	eng_ml
447	തിരുമുരുഗൻ  എങ്ങനെ പണം തട്ടിയെടുക്കാം	Non-anti-LGBT+ content	eng_ml
448	ഈ പരദൂഷണം എനിക്ക് സഹിക്കാൻ കഴിയുന്നില്ല	Non-anti-LGBT+ content	eng_ml
449	മനുഷ്യത്വമുള്ള ആ ട്രാൻസ്‌സെക്ഷ്വലിനെ ഞാൻ നമിക്കുന്നു	Non-anti-LGBT+ content	eng_ml
450	എന്റെ മാതാപിതാക്കളുടെ പവിത്രമായ ബന്ധം ഞാൻ തിരിച്ചറിയുന്നു.; മാലിനി പോലുള്ള ഇനങ്ങൾക്ക് വേണ്ടി വാദിക്കുന്ന ചുവരുകളുള്ള ഒരു പാൽ പട്ടണമാണ് നിങ്ങൾ.	Homophobic	eng_ml
451	ജെ. ദേവി ജാഹിർ ജെ. ദേവി ജാഹിർ വെറുതെ സാധനം അടിക്കാനും പൈസ വാങ്ങാനും.... ട്രെയിൻല ജാലിയ സൂട്ടാ.... എവനയാടു പിടിച്ചി ******ബന്നി ക്വിത്രതു.... ഇങ്ങനെയാണെങ്കിൽ എങ്ങനെ അറിയും സർക്കാരിന്റെ സഹായം..... .പണമില്ലെന്ന് കെട; മൂന്നാം ലിംഗമാണ് മികച്ച പുരോഗതിയെന്ന് സ്വയം പ്രഖ്യാപിക്കുക....ജോലി സംവരണം, റേഷൻ കാർഡ്, വീട്, ട്രാൻസ്പ്ലാൻറ് സർജറി സെന്റർ... എല്ലാം ഉണ്ട്, ചോദിച്ചു വാങ്ങുക. സാധനം വാങ്ങാൻ പണം ചോദിക്കാത്ത പോലെ	Transphobic	eng_ml
452	സഹോദരി ആകർഷണീയമായ തംബ്സ്_അപ്പ് തംബ്സ്_അപ്പ് തംബ്സ്_അപ്പ് തംബ്സ്_അപ്പ് തംബ്സ്_അപ്പ്	Non-anti-LGBT+ content	eng_ml
453	മീന അമ്മ ഐ ലവ് യു...	Non-anti-LGBT+ content	eng_ml
454	മരിക്കൂ ദേവൂഡിയ നായ, നമ്മുടെ നാട്ടിലേക്ക് പോകൂ	Homophobic	eng_ml
455	മറ്റുള്ളവരുടെ മനസ്സമാധാനത്തിനായി സ്വന്തം ജീവൻ പോലും എടുക്കാൻ തയ്യാറായ വ്യക്തിയാണ് ട്രാൻസ്ജെൻഡർ.	Non-anti-LGBT+ content	eng_ml
456	ഞാൻ വികാരങ്ങളെ മാനിക്കുന്നു	Non-anti-LGBT+ content	eng_ml
457	ട്രാൻസ്‌ജെൻഡറുകളും മനുഷ്യരാണ്, എന്നാൽ ഈ സമൂഹം അവരെ ഒഴിവാക്കുന്നു, അവരെയെല്ലാം നമ്മുടെ സഹോദരിമാരും അമ്മമാരും ബഹുമാനിക്കണം	Non-anti-LGBT+ content	eng_ml
458	ദേഷ്യം_ചിഹ്നം കോപം_ചിഹ്നം എന്തിന് ആണുങ്ങളെയും പെണ്ണുങ്ങളെയും സൃഷ്ടിച്ചു, എന്തിനാണ് മനുഷ്യരുടെ ആഗ്രഹങ്ങൾ സൃഷ്ടിച്ചത്, ഇല്ലെങ്കിൽ ലോകമില്ല, എന്താണെന്ന് എനിക്കറിയില്ല...!; ഇതാണ് സൃഷ്ടിയുടെ രഹസ്യം. സ്വവർഗരതി പാപമാണ് കോപം_ചിഹ്നം കോപം_ചിഹ്നം കോപം_ചിഹ്നം	Homophobic	eng_ml
459	ഐസന്യ മുത്തുശിവം ഹായ്	Non-anti-LGBT+ content	eng_ml
460	എല്ലാം അറിഞ്ഞിരുന്നെങ്കിൽ ഇങ്ങനെ പറയില്ലായിരുന്നു	Homophobic	eng_ml
461	ഒരു കാര്യം ആലോചിച്ചു നോക്കൂ, ഒരു പുരുഷൻ ഒരു പുരുഷനുമായി പ്രണയത്തിലാണെങ്കിൽ, അത് വീട്ടിൽ പറയാൻ കഴിയില്ല, അവൻ വീട്ടിൽ ഒരു പെൺകുട്ടിയെ വിവാഹം കഴിക്കുന്നു. താരാമണി ഒരു സ്ത്രീയുടെ വേദന എന്ന സിനിമ കണ്ടിട്ടുണ്ടോ	Non-anti-LGBT+ content	eng_ml
462	ഒരു സാധാരണക്കാരൻ ഇങ്ങനെയാണെങ്കിൽ, അവൻ കതി അധോകതിയാണ്. ഇതെല്ലാം പണക്കാരുടെ സംസാരമാണ്. അത്രയേയുള്ളൂ	Homophobic	eng_ml
463	ആ മനസ്സാണ് ദൈവം.	Non-anti-LGBT+ content	eng_ml
464	നിങ്ങൾ എഴുതൂ...ഞങ്ങൾ വായിക്കുന്നു	Non-anti-LGBT+ content	eng_ml
465	ദൈവത്തിൻറെ വിശുദ്ധ വചനം മാത്രം ... ആലയത്തിൽ എഴുതപ്പെടും ...	Non-anti-LGBT+ content	eng_ml
466	തകർന്നു തരിപ്പണമായ രാജ്യം	Non-anti-LGBT+ content	eng_ml
467	നിങ്ങളുടെ ഭാര്യയെ ഒരു ജീവിത സുഹൃത്തായി അഭിനന്ദിക്കുക, ആശയക്കുഴപ്പം ഉണ്ടാകില്ല	Non-anti-LGBT+ content	eng_ml
468	വിഷമിക്കുക വിട് സുഹൃത്തേ	Non-anti-LGBT+ content	eng_ml
469	സ്ത്രീകളോട് പുരുഷന്മാരുടെ ശല്യം	Homophobic	eng_ml
470	നാംതമിഴ് പാർട്ടി അധികാരത്തിൽ വന്നാൽ നിങ്ങളെ സഹായിക്കും...	Non-anti-LGBT+ content	eng_ml
471	ഈ ട്രാൻസ്‌ജെൻഡർ പീഡനം സഹിക്കാൻ കഴിയുന്നില്ല	Transphobic	eng_ml
472	ബ്രാഹ്മണർ നിങ്ങളെ കത്തിയുമായി വിളിച്ചാൽ നിങ്ങൾ തിരിഞ്ഞു പ്രതലിനെ ഉപേക്ഷിക്കുമോ?	Non-anti-LGBT+ content	eng_ml
473	ഇതൊരു യഥാർത്ഥ റെക്കോർഡാണ്	Non-anti-LGBT+ content	eng_ml
474	യുഎൻ കൗൺസിലിന്റെ നേതാവ് പറഞ്ഞു... പട്ടിയെ നിനക്ക് എന്ത് പറ്റി?	Non-anti-LGBT+ content	eng_ml
475	അരവിന്ദ് റാവു സ്റ്റുഡിയോ കുഴപ്പമില്ല ഗവ.	Non-anti-LGBT+ content	eng_ml
476	വീരപ്പനയെ കുറിച്ച് ഒരു വീഡിയോ ചെയ്യൂ	Non-anti-LGBT+ content	eng_ml
477	എന്താണ് പ്രകൃതി? എന്താണ് അസ്വാഭാവികമെന്ന് ഇന്ത്യൻ സുപ്രീം കോടതി തീരുമാനിക്കും... നിങ്ങൾ വായ് അടയ്ക്കൂ ശരി.	Non-anti-LGBT+ content	eng_ml
478	കൊറോണ, യാസ്സ് എല്ലാം വന്നത് നിങ്ങളെപ്പോലുള്ളവർ കാരണമാണ്	Non-anti-LGBT+ content	eng_ml
479	യഥാർത്ഥത്തിൽ കള്ളപ്പണം കുറയും	Non-anti-LGBT+ content	eng_ml
480	എന്നെയാ പന്നി വച്ച കൈ കല ല പുല്ലാരിക്കു നടികന്യ നീ ഏകത്വത്തിന്റെ വികാരം മനസ്സിലാക്കിയാൽ മാത്രമേ അതിന്റെ വേദന അറിയൂ.	Non-anti-LGBT+ content	eng_ml
481	നിങ്ങളുടെ തലയോട്ടിയിൽ ധാരാളം കോണുകൾ ഉണ്ടോ?	Non-anti-LGBT+ content	eng_ml
482	എല്ലാം ആപ്പിൽ ഉണ്ട്. സ്വവർഗരതി വിരുദ്ധത ആപ്പ് ബോയ് ആണ്. തിരിഞ്ഞു നോക്കരുത്	Homophobic	eng_ml
483	deva Krish : ഇച്ഛാശക്തിയില്ലാതെ ഇതുവരെ സംഭവിച്ചത് നിഷേധിക്കാൻ പറ്റില്ല!!! ഈ നിയമം ഉണ്ടാക്കിയതുകൊണ്ട് ഇച്ഛാശക്തിയില്ലാതെ നടക്കുമെന്നല്ല... സ്വീകാര്യത വേറെ.. അവിഹിതം വേറെ.. ഈ നിയമം അവർക്ക് ഒരു അംഗീകാരമാണ്. ഈ നിയമം ഇല്ലായിരുന്നെങ്കിൽ പോലും അവർ ജീവിച്ചേനെ.... ആണും പെണ്ണും ഇടപെടൽ മാത്രം സ്വാഭാവികം എന്ന് പറയാനാവില്ല.	Non-anti-LGBT+ content	eng_ml
484	ഇനി ഒരു കുടുംബവും ഉണ്ടാകില്ല.	Homophobic	eng_ml
485	രാജു രാജു പുരുഷന്മാരെ കൊന്നു. ബലാത്സംഗത്തിന് താങ്കളും പുരുഷ സമൂഹവും തെറ്റാണെന്ന് പറയാമോ?	Non-anti-LGBT+ content	eng_ml
486	ആ സഹോദരിക്ക് വേറെ എന്തെങ്കിലും ബിസിനസ്സ് ഏർപ്പാടാക്കിയാൽ നന്നായിരിക്കും. ഈ വീഡിയോ കാണാൻ കഴിയുന്ന ആർക്കും അത് ചെയ്യാൻ കഴിയും.	Non-anti-LGBT+ content	eng_ml
487	ആ സഹോദരിയുടെ നമ്പർ കിട്ടുമോ? സഹോദരൻ	Non-anti-LGBT+ content	eng_ml
488	സഹോദരി ആകർഷണീയമായ തംബ്സ്_അപ്പ് തംബ്സ്_അപ്പ് തംബ്സ്_അപ്പ് തംബ്സ്_അപ്പ് തംബ്സ്_അപ്പ്	Non-anti-LGBT+ content	eng_ml
489	നമ്മുടെ ജീവിതം കണ്ടിട്ട് ഒരുപാട് നാളായി.അവരുടെ ജീവിതത്തെ പറ്റി എന്ത് പറയും..അവർ കമന്റ് ചെയ്യാൻ ആഗ്രഹിക്കുന്നു.അവർ വിഷമത്തിൽ പെട്ടാൽ ഒരു കൈത്താങ്ങ് കൊടുക്കാൻ നീ ആരാ..അവർ ബുദ്ധിയുള്ള പോലെ..പെൺകുട്ടി വിവാഹിതയായോ അല്ലെങ്കിൽ ഒരു പുരുഷൻ ഒരു പുരുഷനെ വിവാഹം കഴിച്ചു, അത് അവരുടെ ഇഷ്ടമാണ്, നമുക്ക് എന്താണ് പ്രശ്നം, അവർ സമൃദ്ധമായി ജീവിക്കട്ടെ. സഹോദരി മാലിനിക്ക് അഭിനന്ദനങ്ങൾ	Non-anti-LGBT+ content	eng_ml
490	അവളോ അവനോ? ഒരു മനുഷ്യൻ? പെണ്ണില്ലേ? ഈ മനുഷ്യ പ്രതികരണം പക്ഷപാതപരമാണോ? ദൈവം?	Transphobic	eng_ml
491	തെറ്റായ മാതൃക. ഈ കാലഘട്ടത്തിൽ അവിടെയും ഇവിടെയും എന്തെങ്കിലും ഉണ്ടായേക്കാം. എന്നാൽ 18 വയസ്സ് മുതൽ ഭാവി 50 വയസ്സ് നോക്കുകയാണെങ്കിൽ, അനുക്കാക്കു ആനും സ്ത്രീയിൽ നിന്ന് സ്ത്രീയും ജീവിക്കാൻ തുടങ്ങും. മനുഷ്യജീവിതം അർത്ഥശൂന്യമാകും. അതുകൊണ്ട് അത് എഴുതുന്നതിനുപകരം വാക്കാലുള്ളതായിരിക്കട്ടെ	Homophobic	eng_ml
492	നിങ്ങളുടെ ഹൃദയത്തിൽ ധൈര്യം കൊണ്ടുവരിക	Non-anti-LGBT+ content	eng_ml
493	അതോ വ്യക്തിഗത മനുഷ്യ മോഹം അവസാനിച്ചാൽ അത് ഒരു തലമുറയെ സൃഷ്ടിക്കുമോ? - വിധിക്കാനുള്ള ചോദ്യം.; ; വിദേശഭ്രാന്തിന്റെ ആധിപത്യം വിദ്യാഭ്യാസം, ടൂറിസം, വ്യവസായം, ആധുനികത, പരിഷ്‌കരണം എന്നിങ്ങനെ നീളുന്നു, ഇന്ന് ഒരാൾക്ക് ഒരാൾ എന്ന ചൊല്ല് പോയി, അത് ഒരാൾക്ക് വേണ്ടി, ഒരാൾക്ക് വേണ്ടി.; ; ഗേ ലെസ്ബിയൻമാർക്ക് ലിംഗാവകാശം നൽകാമെന്നത് ശരിയാണ്, പക്ഷേ ഒരു കുറ്റകൃത്യവും ഇല്ലെന്നത് സങ്കടകരമാണ്. കാരണം അത് തീർച്ചയായും ഇപ്പോൾ സ്വവർഗാനുരാഗികളെ കൂടുതൽ ട്രാൻസ്‌സെക്ഷ്വൽ ആക്കും.	Homophobic	eng_ml
494	7:42 - ഈ സഹോദരി ശാന്തമായി സംസാരിക്കുന്നത് കണ്ടപ്പോൾ എനിക്ക് ഉറക്കെ_കരയുന്ന_മുഖം ഉറക്കെ_കരയുന്ന_മുഖം ചില ട്രാൻസ്‌ജെൻഡർ സഹോദരിമാർ ഞങ്ങളെ അസ്വസ്ഥരാക്കുന്നു, പക്ഷേ അവരെപ്പോലെ നിരവധി നല്ല സഹോദരിമാർ ഉണ്ട് കൂപ്പുകൈ_കൈകൾ അവരെ ബഹുമാനിക്കണം; 5:40 - ആ സഹോദരി സന്തോഷം_കണ്ണീരോടെ_മുഖം പറഞ്ഞതിനാൽ ഞാൻ ഉറക്കെ ചിരിച്ചു; 9:05 - മരണത്തോട് പൊരുതാൻ പറഞ്ഞപ്പോൾ അവർ എങ്ങനെയാണ് ഇത്ര സുന്ദരികളാകുന്നത്?	Non-anti-LGBT+ content	eng_ml
495	മുഹമ്മദ് സമീർ. മുസ്ലിം നാമധാരി	Non-anti-LGBT+ content	eng_ml
496	തിരുപ്പൻ അരുൾദാസ്	Non-anti-LGBT+ content	eng_ml
497	ചൈന മാടത്തി തമിഴിലേക്ക് പോകും	Non-anti-LGBT+ content	eng_ml
498	"തീർച്ചയായും നിങ്ങൾ സ്ത്രീകളെ വെറുതെ വിടുകയും പുരുഷനെ മോഹിക്കുകയും ചെയ്യുന്നു, നിങ്ങളൊരു അധർമ്മ സമൂഹമാണ്!!! (7; 81) അൽ ഖുർആൻ!!!! ; തീർച്ചയായും വെറുക്കേണ്ട കാര്യങ്ങളിൽ ഒന്നാണിത്. ഈ പ്രവൃത്തി മതവിരുദ്ധമാണ്, നാശത്തിലേക്ക് നയിച്ചേക്കാം, ഈ പ്രവൃത്തിയിലൂടെ സ്ത്രീകളെ പുരുഷന്മാർ ഇരയാക്കുന്നു, ഈ പ്രവൃത്തിയിലൂടെ പുരുഷന്മാർ സ്ത്രീകളാൽ ഇരകളാകുന്നു....ഈ നിയമം നടപ്പിലാക്കിയ ""സുപ്രീം ജസ്റ്റിസ്"" ഫോറത്തെ ഞാൻ ശക്തമായി അപലപിക്കുന്നു!!!!!"	Homophobic	eng_ml
499	9 നായ്ക്കളും ഒരുമിച്ച് അടിച്ചാൽ പിന്നെ പണം ചോദിക്കില്ല	Transphobic	eng_ml
500	shinchan shinchan മരിച്ച യേശു മാത്രമേ നിങ്ങളുടെ കണ്ണുകൾക്ക് ദൃശ്യമാകൂ_സന്തോഷത്തിന്റെ_കണ്ണീരോടെ_തറയിൽ_ഉരുളുന്ന_ചിരിക്കുന്നു !? ദുഃഖവെള്ളിയാഴ്ചയും ഈസ്റ്റർ ഞായറാഴ്ചയും തമ്മിലുള്ള വ്യത്യാസം എന്താണ്?	Non-anti-LGBT+ content	eng_ml
501	ഒരു ട്രാൻസ്‌ജെൻഡർ നമ്മുടെ മുൻവാതിലിലൂടെ കടന്നുപോകുമ്പോൾ 'ചീ' എന്ന് പറയരുത്.	Non-anti-LGBT+ content	eng_ml
502	പേട്ട ജൻമത്തിൽ പോയി ഈ വിശദീകരണം ചോദിക്കൂ...!	Non-anti-LGBT+ content	eng_ml
503	ഇത്തരത്തിൽ സംസാരിക്കുന്ന ഈ സംഘത്തെ സാധാരണ ജനങ്ങൾ ഒന്നടങ്കം കേൾക്കണം, അപ്പോൾ മാത്രമേ തിരിഞ്ഞുനോക്കൂ, കാരണം പണമില്ലാഞ്ഞാൽ വെറുതെയിരുന്ന് ഇത്തരം വൃത്തികെട്ട വാക്കുകൾ പറയുന്നത് തെറ്റാണ്.	Non-anti-LGBT+ content	eng_ml
504	ഞാൻ സ്‌മോൾ സ്‌ക്രീൻ ശാരന്ദവൻ മഴവാനാണ്, നിങ്ങളുടെ കഥ എന്നോട് പങ്കുവെക്കൂ	Non-anti-LGBT+ content	eng_ml
505	സ്വന്തം ഇഷ്ടത്തിന് ആത്മഹത്യ ചെയ്യുന്നത് തെറ്റാണ് എന്ന് നിങ്ങൾ പറയുന്നു... അപ്പോൾ ഈ പട്ടി സ്വന്തം ഇഷ്ടത്തിന് വേണ്ടിയാണ് ജീവിക്കുന്നത്.. ദൈവവും പ്രകൃതിയും ഇത് അംഗീകരിക്കില്ല... നിങ്ങളെപ്പോലുള്ളവർക്ക് കള എടുക്കാൻ വായുണ്ട്.	Homophobic	eng_ml
506	ആണിനെയും പെണ്ണിനെയും ദൈവം സൃഷ്ടിച്ചവരോട് പറയുക, അവർക്കുള്ള ഉത്തരം സത്യമാണ്! ദൈവം പുരുഷനുവേണ്ടി സ്ത്രീയെ സൃഷ്ടിച്ചു.. ആദ്യം.. പിന്നെ ആണും പെണ്ണും ഒരുമിച്ചു ജീവിക്കുന്നില്ല! പ്രണയിക്കുന്ന, കുട്ടികളുണ്ടാകേണ്ട ആവശ്യമില്ലാത്ത സ്വവർഗാനുരാഗികളെ സൃഷ്ടിച്ചതും ഇതേ ദൈവം തന്നെയാണ്. വ്യക്തി_തോളിൽ	Non-anti-LGBT+ content	eng_ml
507	ഇത് പോരാ	Homophobic	eng_ml
508	ആരാണ് ഈ നിയമം ആവശ്യപ്പെട്ടത്, ആർക്കുവേണ്ടി?	Non-anti-LGBT+ content	eng_ml
509	Suresh Matthew എന്താണ് അസ്വാഭാവികം വികാരങ്ങളുടെ ഒളിച്ചോട്ടം, ഇത് ആരും പറയുന്നില്ല, അവർക്ക് വികാരങ്ങൾ തോന്നുന്നത് സ്വാഭാവികമാണ്, ഇത് പ്രകൃതിവിരുദ്ധമാണെന്ന് കരുതരുത്.	Non-anti-LGBT+ content	eng_ml
510	കണ്ണട വെച്ചിരിക്കുന്ന അനുജൻ സംസാരിക്കുന്നു	Non-anti-LGBT+ content	eng_ml
511	രണ്ട് പൂട്ടുകൾ പൂട്ടിയിട്ട് എന്ത് ചെയ്യാൻ കഴിയും?	Homophobic	eng_ml
512	ആ മനസ്സാണ് ഭഗവാൻ	Non-anti-LGBT+ content	eng_ml
513	നല്ല സൗന്ദര്യ മാലാഖ	Non-anti-LGBT+ content	eng_ml
514	ആ 9 നായ്ക്കൾ അന്യായമായി സംസാരിക്കുന്നു, മറ്റുള്ളവരെല്ലാം അവരെ കളിയാക്കാൻ ശ്രമിക്കുന്നു	Transphobic	eng_ml
515	ഇതിലൂടെ സമൂഹത്തോട് എന്താണ് പറയാനുള്ളത് ?അത് നല്ലതല്ല , പക്ഷെ നമ്മുടെ ആഗ്രഹം അങ്ങനെയാണെങ്കിൽ അത് ശരിയാണ് .സാമൂഹിക വിഭ്രാന്തി .. ഒന്ന് ആലോചിച്ചു നോക്കൂ .. ഇങ്ങനെ പടമെടുക്കുന്നതിനും കൊടികുത്തുന്നതിനും പകരം നല്ലത് മാത്രം ആകണം കൊണ്ടുവന്നു.	Homophobic	eng_ml
516	വിദേശി അമ്മ, സഹോദരി, പൊന്താടിനു മതി മതി ബോറൻ. അച്ഛാ നീ അങ്ങനെ ചെയ്യുമോ?	Homophobic	eng_ml
517	ഇല്ല ഇല്ല. ട്രാൻസ്‌ജെൻഡറിനെക്കുറിച്ച് നിങ്ങൾക്ക് ഒരു ധാരണയേയുള്ളൂ, അപ്പോൾ നിങ്ങൾ ട്രാൻസ്‌ജെൻഡറാണ്..9 എന്ന് പറഞ്ഞാൽ നിങ്ങൾ പിന്നീട് ഖേദിക്കും.സൂക്ഷിക്കുക.	Transphobic	eng_ml
518	ഇത് വളരെ ബുദ്ധിമുട്ടാണ്, നിങ്ങൾ എങ്ങനെ നേരിടും?	Non-anti-LGBT+ content	eng_ml
519	നിങ്ങൾ പിന്തുണയുള്ള സ്ത്രീകളാണ്	Non-anti-LGBT+ content	eng_ml
