	text	category	ln
213	பையனும் பொண்ணும் கூட பொதுவெளியில் பேசினால் வித்தியாசமான தோற்றம் தருகிறார்கள் பரத் கார்த்திகேயன். மக்கள் தனிப்பட்ட முறையில் பேச வேண்டும்.	Non-anti-LGBT+ content	eng_tam
214	Bro clean shave nalla iruku	Non-anti-LGBT+ content	eng_tam
215	ஜப்பானில் வயதானவர்கள் அதிகம்	Non-anti-LGBT+ content	eng_tam
216	+Rizwan Mn எனது whatsapp எண்ணை publ8c இல் இடுகையிடுவது மிகப்பெரிய தீங்கு விளைவிக்கும்.. நான் உங்களை fb-ல் பிடிக்க முடியுமா?	Non-anti-LGBT+ content	eng_tam
217	பொழுதுபோக்கிற்காக காத்திருக்கிறேன் சகோ சன்கிளாசுடன்_சிரிக்கும்_முகம்	Non-anti-LGBT+ content	eng_tam
218	kamalakannan vetri  பைபிள் படிச்சு முட்டாள். அப்போதுதான் இதுபோன்ற விஷயங்களைப் புரிந்து கொள்ள முடியும்.	Homophobic	eng_tam
219	இவ்வளவு பெரிய படத்தைப் பார்க்க எங்களுக்கு ஒரு சிறப்பு வாய்ப்பை வழங்கிய ஒட்டுமொத்த குழுவிற்கும் நன்றி.... நடிப்பு, கதை, திரைக்கதை, எல்லாம் நன்றாக இருந்தது. மேலும் அனைத்து பெற்றோர்களுக்கும் இது போன்ற ஒரு அருமையான செய்தி... தயவு செய்து உங்கள் குழந்தைகளின் மகிழ்ச்சியை முட்டாள் சமூகத்தை பற்றி அல்ல	Non-anti-LGBT+ content	eng_tam
220	சூப்பர் அண்ணா திருநங்கைகள் மீது பெரிய அபிமானங்கள் அவர்களுக்கு நாம் ஆதரவு அளிக்க வேண்டும் சிறந்த நிகழ்ச்சி தொடருங்கள் கட்டைவிரலை உயர்த்துங்கள்	Non-anti-LGBT+ content	eng_tam
221	அவளுக்கு ஒரு ஸ்டைல் ​​ஸ்டார்-ஸ்ட்ராக் உள்ளது	Non-anti-LGBT+ content	eng_tam
222	ரிஸ்வான் எம்.என்	Non-anti-LGBT+ content	eng_tam
223	ஹரிஷ் கேரக்டரில் எது சிறப்பாக இருந்திருக்கும் என்று எனக்கு பரிந்துரைக்க முடியுமா?	Non-anti-LGBT+ content	eng_tam
224	கிரண்- தி ரெபல்	Non-anti-LGBT+ content	eng_tam
225	செம மனுஷி அந்தா அக்கா.....அன்பான உள்ளத்தில்.....	Non-anti-LGBT+ content	eng_tam
226	உண்மையிலேயே சூப்பர் டூப்பர் அண்ணா......	Non-anti-LGBT+ content	eng_tam
227	உங்களின் அணுகுமுறையும் முதிர்ச்சியும் அருமை ஆனால் உங்கள் ஆதரவு மற்றும் தவறான திசைக்கு குரல் கொடுப்பது	Homophobic	eng_tam
228	என்ன ஒரு பைத்தியக்காரத்தனமான மனிதர்கள், அவர் நீங்கள் மிகவும் வைத்திருக்கிறீர்கள்>>> ?? பிச் ஃபக்	Non-anti-LGBT+ content	eng_tam
229	சத்திய சீலன்  நீங்கள் இப்போது வேடிக்கையாக இருக்கிறீர்கள். முதலில் நீங்கள் எந்த விலங்குகளும் இதைச் செய்யாது என்று சொன்னீர்கள், எனவே அதற்கு நான் விளக்கம் தருகிறேன், ஆம், 450 ஓவர் இனங்களில் ஓரினச்சேர்க்கை இருக்கிறது என்று சொல்கிறேன். இப்போது நீங்கள் தான் சொல்கிறீர்கள், மனிதர்கள் ஏன் அதை பின்பற்ற விரும்புகிறார்கள், நீங்கள் என்ன செய்கிறீர்கள் என்று பார்க்க முடியுமா? நீங்கள் உங்கள் சொந்த வாதங்களில் கூட ஒட்டவில்லை.. மனிதர்கள் மிருகங்களிலிருந்தும் வந்தவர்கள் என்பதை மறந்துவிடாதீர்கள் ஐயா.. நாம் அவர்களை விட அறிவாளிகளாக இருக்கலாம், ஆனால் அவர்களிடமிருந்து வருகிறோம், அவர்களின் உள்ளுணர்வை நம்மில் வெளிப்படுத்த முடியும்.	Non-anti-LGBT+ content	eng_tam
230	ஷரத் எஸ் ஆம்... ஒரு பெரிய தம்ஸ் அப்...	Non-anti-LGBT+ content	eng_tam
231	ஹேட்ஸ் ஆஃப் சகோ வேரா லெவல் சிரிக்கும்_முகம்_கண்ணீர்க்கண்ணாடியுடன் பார்ட்டி செய்யும் முகம்	Non-anti-LGBT+ content	eng_tam
232	ஏன் எல்லோரும் இதை கலாச்சாரத்துடன் குழப்புகிறார்கள்	Non-anti-LGBT+ content	eng_tam
233	இது நன்றாக இருக்கிறது, ஒரு கைகூப்பிய_கை தேவை, மேலும் இந்த சமுதாயத்திற்கு இன்னும் பல பயனுள்ள விஷயங்களைக் கொண்டு வர நீங்கள் அனைவரும் கைகுலுக்க வேண்டும் என்று விரும்புகிறேன் சகோ.. கைதட்டல் கைதட்டல்	Non-anti-LGBT+ content	eng_tam
234	எனக்கு ஒரு கேள்வி உள்ளது, உங்கள் சகோதரியோ அல்லது மகளோ அவள் விரும்பியபடி வாழ்க்கையை நடத்த அனுமதிப்பீர்களா? அவள் லெஸ்பியனிசத்தை விரும்பினாலும் ??	Homophobic	eng_tam
235	அண்ணாமலைசிவசுந்தர் புரோஹிதர்  வணக்கம்	Non-anti-LGBT+ content	eng_tam
236	ஏய் விக்னேஷ்,; அந்த தலைப்பில் விவாதம் நடத்தாமல் நீங்கள் எழுதியதைச் செய்தீர்கள் என்று நினைக்கிறேன். இது போன்ற விவாதங்கள் உங்களிடம் இருக்கும் என்று நம்புகிறேன்.	Non-anti-LGBT+ content	eng_tam
237	ஜோஸ் மார்பின்  எனக்கு பெரிய வெள்ளரி மிகவும் பிடிக்கும். உங்களுடையது என்ன	Non-anti-LGBT+ content	eng_tam
238	இது ஒரு சாண்ட்விச் நுட்பம். நீங்கள் LGBTQ ஐ அங்கீகரிக்க விரும்பினால், ஒரு ஆவணப்படத்தை உருவாக்குவது அல்லது ஒரு கண்ணியமான நேர்காணலை நடத்துவது நல்லது. சில சீரற்ற நபரை அடையாளம் காண இடையூறு செய்வது, அவர்களை அந்நியராக உணர வைப்பது போன்றது, மேலும் நீங்கள் அவர்களை எழுச்சியடையச் செய்வது போன்றது.	Non-anti-LGBT+ content	eng_tam
239	விரைவில் நன்பா red_heart பகுதி-2 வெளியிடவும்	Non-anti-LGBT+ content	eng_tam
240	நான் அவளை அணைத்து சிவந்த இதயத்தை சிரிக்கும்_முகம்_கண்ணீர்-கண்களுடன் அத்தகைய இனிமையான உள்ளத்தை கொடுக்க விரும்புகிறேன்	Non-anti-LGBT+ content	eng_tam
241	ஒரு அழகான திரைப்படம். பல LGBTQ இந்தியர்கள் எதிர்கொள்ளும் சிக்கல்களை உணர்வுப்பூர்வமாக சித்தரிக்கிறது. உண்மையிலேயே இதயம் உணர்ந்தது. சிறப்பான பணிக்கு நன்றி.	Non-anti-LGBT+ content	eng_tam
242	பாலா பிரின்ஸ் யா மிகவும் அருமை...இந்திய கலாச்சாரம் எப்போதும் ஓரினச்சேர்க்கையுடன் தொடர்புடையது	Non-anti-LGBT+ content	eng_tam
243	நல்ல நடிகர் தம்பி	Non-anti-LGBT+ content	eng_tam
244	இந்தப் படத்தைப் பார்க்க மிகவும் தாமதமாகிவிட்டது. நெஞ்சை பதற வைக்கும் கதை மற்றும் நடிகர்கள் தங்கள் கதாபாத்திரங்களை மிகவும் அழகாக தாங்கி இருக்கிறார்கள்.; அவள் புரிந்து கொண்டானா அல்லது அவன் அவளுக்கு சிறிது நேரம் கொடுத்திருந்தால் மட்டும் தான் என் மனதில் நான் உணர்ந்த கேள்வி, உறுதியாக தெரியவில்லை. ஓரினச்சேர்க்கை கருப்பொருள் திரைப்படம் எப்போதும் பாலியல் உள்ளடக்கத்துடன் தொடர்புடையதாக இருக்க வேண்டியதில்லை என்பதை தெளிவுபடுத்தியதற்கு நன்றி.; படைப்பாளிக்கு வாழ்த்துகள்.; சிரித்த_முகம்_இதயம்-கண்கள் சிரிக்கும்_முகம்_இதயம்-கண்கள் சிரித்த முகம்	Non-anti-LGBT+ content	eng_tam
245	எனக்கு படம் பிடிக்கும், லத்தீஃப் என்ற கதாபாத்திரத்தை விரும்புகிறேன், அருமையாக நடிக்கிறேன்.....	Non-anti-LGBT+ content	eng_tam
246	அவர்களை ஆதரிக்கும் மக்கள் இந்த பெருமையை UAE, Qatar, Saudi Arabia, Iran, Brunei போன்ற நாடுகளில் சென்று கொண்டாட வேண்டும் என்று நாங்கள் விரும்புகிறோம். .. நாங்கள் யாருடைய நலனுக்கும் எதிரானவர்கள் அல்ல. ஊர் பெற்றோரோ, தாத்தா பாட்டியோ இப்படி இல்லையே.. நம் பெரியவர்கள் எல்லாம் அவர்கள் வளர்த்த கலாச்சாரத்தை பின்பற்றியவர்களே... வளருங்கள் மக்களே.. நாம் மேலை நாடுகளில் பிறந்து வளர்ந்தவர்கள் அல்ல.. நாம் இன்னும் தண்ணீரை மலத்தை கழுவ மட்டுமே பயன்படுத்துகிறோம். காகிதத்தைப் பயன்படுத்தி... இந்தியர்களாகிய நாம் உலகில் முன்னணி மற்றும் நாகரீக சமுதாயமாக இருக்கிறோம்.	Homophobic	eng_tam
247	ஷீ யார்	Non-anti-LGBT+ content	eng_tam
248	சூப்பர்ஸ்கிரிப்ட் ப்ளீஸ் உங்கள் பார்வையாளர்களை ஏமாற்றாதீர்கள்	Non-anti-LGBT+ content	eng_tam
249	இது குறும்பு அல்ல, இது ஸ்கிரிப்ட்,,,	Non-anti-LGBT+ content	eng_tam
250	தம்பியின் தொப்பி..... ரோஜா	Non-anti-LGBT+ content	eng_tam
251	உலக சுகாதார அமைப்பு பணக்காரர்களால் கட்டுப்படுத்தப்படுகிறது, அவர்கள் இதை ஆதரித்தால், அது ஒரு சதியாக இருக்கலாம்.	Non-anti-LGBT+ content	eng_tam
252	தனுஜா சிங்கத்துடன் நேர்காணல் எடுங்கள்... தயவுசெய்து	Non-anti-LGBT+ content	eng_tam
253	1 மில்லியன் பார்வைகளை எட்டுகிறது	Non-anti-LGBT+ content	eng_tam
254	நாஜி மணியைப் பற்றி சொல்லுங்கள்	Non-anti-LGBT+ content	eng_tam
255	அருமையான பாடம் மேடம்	Non-anti-LGBT+ content	eng_tam
256	சகோ இரண்டாம் பாகம் யெங்கா	Non-anti-LGBT+ content	eng_tam
257	அவள் சுட்டிக்காட்டிய உண்மைகள் என்னை இறுதிவரை பார்க்க வைத்தது. மன்னிக்கவும் எனக்கு யோடா ஆங்கிலம் இருக்கிறது	Non-anti-LGBT+ content	eng_tam
258	அவள் ஆண் மற்றும் பெண் பாலின பாலினத்தின் தயாரிப்பு. அறிவாளி போல் பேசுகிறாள். இந்த மக்கள் சொல்வதைக் கேட்காதீர்கள். வேற்று பாலினத்தவரின் குழந்தைகளை அவள் தத்தெடுக்க வேண்டும். முற்றிலும் வக்கிரமான மற்றும் பாசாங்குத்தனமான மக்கள். அவர்கள் குடும்ப அமைப்பைக் கெடுக்கிறார்கள், சமூகத்தையும் கெடுக்கிறார்கள்.	Homophobic	eng_tam
259	மிகவும் வருத்தமாக இருந்தாலும் பாதுகாப்பாகவும் வலுவாகவும் இருங்கள்	Non-anti-LGBT+ content	eng_tam
260	Nz படம் மிகவும் இனிமையான thnx இயக்குனர் சார்	Non-anti-LGBT+ content	eng_tam
261	ஹாட்ஸ் ஆஃப் கா	Non-anti-LGBT+ content	eng_tam
262	ஜோதிடம் பற்றிய வீடியோவை உருவாக்குங்கள்	Non-anti-LGBT+ content	eng_tam
263	உண்மையில்	Non-anti-LGBT+ content	eng_tam
264	அது ஒரு நல்ல முயற்சியாக இருந்தது லோகேஷ் அதன் பாகம் 2 ஐ எதிர்பார்த்தார்	Non-anti-LGBT+ content	eng_tam
265	மாற்றுத்திறனாளிகளுக்கு வேறு பெட்டி கொடுக்க வேண்டும்.	Non-anti-LGBT+ content	eng_tam
266	இது சாியானதல்ல	Non-anti-LGBT+ content	eng_tam
267	அவள் ஒரு இனிமையான ஆத்மா நீல இதயம்	Non-anti-LGBT+ content	eng_tam
268	சூப்பர் அண்ணா நீங்கள் மிகவும் அருமை	Non-anti-LGBT+ content	eng_tam
269	இந்த நடவடிக்கை மிகவும் அருமையாக சிரிக்கும்_முகம்_இதயத்துடன் கைகுலுக்கியது எனக்கு மிகவும் மகிழ்ச்சியாக உள்ளது, நான் எப்போது பார்த்தேன் இந்த ஐயா சத்தமாக அழுகிறாள்_முகம்	Non-anti-LGBT+ content	eng_tam
270	ராஜேஷ் உதவி என்பது உண்மையில் நிதி உதவி அல்ல. அவளுக்கு கல்வி கற்பிக்கலாம் என்று நினைத்தேன். ஆசிரியையாக இருந்து நான் அப்படி நினைத்தேன்... மேலும் ஒரு பெண்ணாக இருந்ததால்.. அவள் கால் கேர்ளாக இருப்பதை நான் விரும்பவில்லை	Non-anti-LGBT+ content	eng_tam
271	விஞ்ஞானம் என்ன சொன்னாலும், ஆண் பெண்களுக்காக படைக்கப்பட்டான் என்று நான் நம்புகிறேன், மற்றவை சாத்தானின் உணர்வு மட்டுமே. குழந்தை ஓரினச்சேர்க்கையாளர் என்பதை ஏற்கச் சொல்லும் நூற்றுக்கணக்கான திரைப்படங்கள் நம்மிடம் உள்ளன, பெற்றோரின் உணர்வு மற்றும் அவர்களின் வாழ்க்கையைப் பற்றிய திரைப்படத்தையும் எடுக்க முடியுமா? போராட்டம், அவர்களின் ஒரே குழந்தை என்றால் கற்பனை செய்து பாருங்கள்?!. Btw ஏன் ஓரின சேர்க்கை காதலில் அழகான பகுதியை மட்டும் சித்தரிக்க வேண்டும்? விளைவுகளை ஏன் காட்டவில்லை? எச்ஐவி? படிப்பு? ஒரு தாயின் மீதான அன்பின் உள்ளடக்கம் எனக்கு மிகவும் பிடிக்கும்.	Homophobic	eng_tam
272	மக்கள் தொகையை கட்டுப்படுத்துவது நல்லது.	Non-anti-LGBT+ content	eng_tam
273	பாலா குமார் கண்மூடித்தனமாக பேசாதீர்கள் .ஆராய்ச்சி செய்து என்ன பயன் என்பதை உணர்ந்து பதில் சொல்லுங்கள் .உங்கள் கருத்தை மற்றவர்களிடம் திணிக்காதீர்கள் .அவள் சொல்வது சரி என்று நான் நினைக்கிறேன்	Non-anti-LGBT+ content	eng_tam
274	சினிமா நடிகர்கள் ஹீரோ இல்லை...	Non-anti-LGBT+ content	eng_tam
275	ராகு கேது நன்றி அண்ணா	Non-anti-LGBT+ content	eng_tam
276	அன்பை வெறுக்கும் ஒரே இனம் மனிதர்கள். காதல் எல்லா வடிவங்களிலும் வரும்	Non-anti-LGBT+ content	eng_tam
277	இது இயற்கைக்கு எதிரானது அல்ல. வனவிலங்குகளில், விலங்குகளும் ஓரினச்சேர்க்கை செய்கிறார்கள் என்றால் அது எப்படி இயற்கைக்கு எதிரானது. - விலங்குகளிடையே ஓரினச்சேர்க்கையை அடிப்படையாகக் கொண்ட ஆவணப்படம்	Non-anti-LGBT+ content	eng_tam
278	நீங்கள் சரி!	Non-anti-LGBT+ content	eng_tam
279	வணக்கம் எனக்கு உங்கள் நட்பு தேவை	Non-anti-LGBT+ content	eng_tam
280	நிஜமாகவே சூப்பர் அண்ணா	Non-anti-LGBT+ content	eng_tam
281	ஒரு ஓரினச்சேர்க்கையாளராக நான் மிகுந்த துயரங்களை அனுபவித்திருக்கிறேன், மேலும் எம்.ஆர். யேசுராஜா எனது முக்கிய உந்துதலின் மூலமாகவும், என் மூத்த சகோதரருக்கு அடுத்தபடியாக மிகவும் அக்கறையுள்ள நண்பராகவும் இருப்பதால், வெளிப்படையாக வந்து தனது அனுபவத்தை வெளிப்படுத்தும் அவரது தைரியத்தை நான் மிகவும் பாராட்டுகிறேன், அதனால் நானும் சாதிப்பேன். எல்லாவிதமான அச்சுறுத்தல்களையும் சமாளித்து எனது தொழில் மற்றும் வாழ்வில் வெற்றி பெற்று ஒரு நாள் பிரகாசிப்பேன்	Non-anti-LGBT+ content	eng_tam
282	ரியலி கிரேட் தம்ப்ஸ் அப் கைதட்டல் கை தட்டுதல்	Non-anti-LGBT+ content	eng_tam
283	பூமியில் ஒவ்வொரு சம்பவமும் ஒன்று சேர்ந்தது மேற்கு பக்கம் சமன்பாட்டின் சில விதிகள் அதன் மூல கதை தசாவதாரம் திரைப்படம் அதை விளக்குங்கள் அண்ணா	Non-anti-LGBT+ content	eng_tam
284	உங்கள் வீடியோக்களுக்கு நான் அடிமையாக இருக்கிறேன்	Non-anti-LGBT+ content	eng_tam
285	மிகவும் தைரியமான பெண்	Non-anti-LGBT+ content	eng_tam
286	அவர்களின் முடிவு இந்த சமூகத்தில் மட்டுமே மனிதனுக்கு அவர்களின் பாதையைத் தேர்ந்தெடுக்க உரிமை உண்டு, அது நல்லது	Non-anti-LGBT+ content	eng_tam
287	நான் இந்த காணொளியை இப்போதுதான் பார்த்தேன்... இந்த தலைப்பில் ஏற்கனவே ஒரு ரீச் செய்தேன்	Non-anti-LGBT+ content	eng_tam
288	சப்பர் தலைவா வேரா நிலை	Non-anti-LGBT+ content	eng_tam
289	நல்ல முயற்சி! :) லத்திஃபின் நடிப்பு நன்றாக இருந்தது	Non-anti-LGBT+ content	eng_tam
290	நீங்கள் அருமை அண்ணா red_heart	Non-anti-LGBT+ content	eng_tam
291	தமிழ் பழமையான மொழியா.தயவுசெய்து இந்த தலைப்பைச் செய்யுங்கள் சகோ	Non-anti-LGBT+ content	eng_tam
292	நல்ல பொண்ணு தான்	Non-anti-LGBT+ content	eng_tam
293	மிகவும் அருமையான உணர்வுபூர்வமான படம்.ஒவ்வொருவரும் தங்கள் உணர்வை வெளிப்படுத்த வேண்டும். இந்தப் படத்தில் அனைத்து நடிகர்களும் சிறப்பாக நடித்துள்ளனர்	Non-anti-LGBT+ content	eng_tam
294	வாவ் க்ளைமாக்ஸ் அம்மா சென்டிமென்ட் காட்சி என்னை கண்ணீர் சிரிக்க வைத்தது.	Non-anti-LGBT+ content	eng_tam
295	Bro Politics Behind Our Foods Pathi Oru Video பண்ணுங்க...	Non-anti-LGBT+ content	eng_tam
296	அற்புதமான கதை விரைவில் அனைத்து மக்களும் எல்ஜிபிடி குழந்தைகளை ஏற்றுக்கொள்ள வேண்டும், இது என் வாழ்த்துக்கள் red_heart	Non-anti-LGBT+ content	eng_tam
297	ஆஹா...அருமை...அருமை	Non-anti-LGBT+ content	eng_tam
298	உங்கள் நடிப்பு அருமை அண்ணா...	Non-anti-LGBT+ content	eng_tam
299	உங்கள் படிப்பு மற்றும் கனவுகளுக்கான அனைத்து நல்வாழ்த்துக்களும் எதிர்காலத்தில் நனவாகும்	Non-anti-LGBT+ content	eng_tam
300	நான் காத்திருக்கிறேன் அண்ணா சிவப்பு இதயம் சிவப்பு இதயம் சிவப்பு இதயம் சிவப்பு இதயம்	Non-anti-LGBT+ content	eng_tam
301	ஏய் நான் உனது நம்பிக்கையை விரும்புகிறேன்	Non-anti-LGBT+ content	eng_tam
302	என்னால் மட்டும் அழ முடியும் இல்லையென்றால் நான் என்ன செய்ய முடியும்	Non-anti-LGBT+ content	eng_tam
303	நீங்கள் சம்பாதிக்கும் மற்ற நபரை நீங்கள் காயப்படுத்த வேண்டாம்	Non-anti-LGBT+ content	eng_tam
304	உங்கள் பேச்சு எப்போதும் அருமையாகவும் தெளிவாகவும் இருக்கும் சகோ	Non-anti-LGBT+ content	eng_tam
305	உண்மையிலேயே சூப்பர் அண்ணா	Non-anti-LGBT+ content	eng_tam
306	வான நிலவு  ஆம் பைபிள் முட்டாளின்_முகம்_மகிழ்ச்சியுடன்_தரையில்_உருளுகிறது_சிரிக்கும் முகம்_கண்ணீர்	Non-anti-LGBT+ content	eng_tam
307	காத்திருக்கிறேன் அண்ணா	Non-anti-LGBT+ content	eng_tam
308	சொல்ல வார்த்தைகள் இல்லை படம்	Non-anti-LGBT+ content	eng_tam
309	ஸ்ரீனிவாசன் கண்ணன்  இந்த சமூகம் எல்ஜிபிடியை ஏற்றுக்கொள்கிறது, நான் அவர்களை ஏற்றுக்கொள்கிறேன்.	Non-anti-LGBT+ content	eng_tam
310	சிறந்த நடிப்பு நண்பா சிரிக்கும்_இதயம்-கண்களுடன்_சிரிக்கும்_முகம்_திறந்த_கைகளால்_இதயக்கண்களுடன்_சிரிக்கும் முகம்	Non-anti-LGBT+ content	eng_tam
311	இந்த திரைப்படம் அருமை மற்றும் இருவரின் நடிப்பும் அருமை,, மிகவும் இயல்பானது, மற்ற ஓரினச்சேர்க்கை தொடர்கள் போல் இல்லாமல், தொழில்முறை நடிகர்கள், தயவு செய்து இது போன்ற வேலைகளை செய்யுங்கள்	Non-anti-LGBT+ content	eng_tam
312	1 நான் சிரிக்கிறேன்	Non-anti-LGBT+ content	eng_tam
313	அதிகம் பேசுவது	Non-anti-LGBT+ content	eng_tam
314	அன்பே லவ் யூ	Non-anti-LGBT+ content	eng_tam
315	இந்த காணொளிக்கு நன்றி எனது பார்வையில் அதன் மனித உரிமைகள்.	Non-anti-LGBT+ content	eng_tam
316	நடிகர்கள் மட்டும் ஏன் அதிகப் பணத்தை நன்கொடையாக அளித்தார்கள் சமூகத்தில் பிரச்சனையுள்ள நபரை மட்டும் பிரபலமாக்குகிறார்கள், அவர்கள் ஏன் உதவி பேக்கர்களாக இருக்கிறார்கள்?	Non-anti-LGBT+ content	eng_tam
317	நான் உங்கள் புதிய சந்தாதாரர் இந்த வீடியோக்கள் அருமை	Non-anti-LGBT+ content	eng_tam
318	ஓ ஆஹா அவள் ஒரு திருநங்கை, என்னால் நம்பவே முடியவில்லை அவள் ஒரு பெண் போல் இருக்கிறாள் உண்மையில் ஆண் குழந்தைகள் குழப்பமடையலாம் ஆஹா அருமை	Non-anti-LGBT+ content	eng_tam
319	நான் மட்டும் அவளை திருநங்கையாக பார்க்கவில்லையா?????	Non-anti-LGBT+ content	eng_tam
320	திருநங்கைகள் மடித்த_கைகளை மடக்கிய_கைகளை மிகவும் பெருமையாகக்	Non-anti-LGBT+ content	eng_tam
321	18:30 நான் அழுகிறேன்	Non-anti-LGBT+ content	eng_tam
322	தம்பி பூங்கொத்து தொப்பி	Non-anti-LGBT+ content	eng_tam
323	யூடியூப் சேனல் தொகுப்பாளராக எப்படி மாறுவது? யாராவது விளக்க முடியுமா....	Non-anti-LGBT+ content	eng_tam
324	ஆம் உண்மைதான் நாம் ரகசியங்களை காக்க வேண்டும். அப்போது தான் நம் வாழ்க்கையை வாழ முடியும். மேலும் உங்கள் வீடியோக்கள் மிகவும் ரொமான்டிக்	Non-anti-LGBT+ content	eng_tam
325	சிறந்த வீடியோ ஒன்று சகோ வேரா லெவல்..	Non-anti-LGBT+ content	eng_tam
326	திருநங்கை நண்பன் இல்லையேனு முதல் முறை உணர்கிறேன் பண்றேன்	Non-anti-LGBT+ content	eng_tam
327	இந்த பெண்ணுக்காக நான் வருந்துகிறேன். கூகுளில் ஓரினச்சேர்க்கை இல்லுமினாட்டி நிகழ்ச்சி நிரலைத் தேடுங்கள். அவள் தெளிவாக ஊடகங்களால் மூளைச்சலவை செய்யப்பட்டாள்.	Non-anti-LGBT+ content	eng_tam
328	மனித சனத்தொகையை தொடர மற்ற மனிதர்களை சித்திரவதை செய்வது தவறு	Non-anti-LGBT+ content	eng_tam
329	#நைஸ் க்ரேட் மூவ் தென்னிந்தியர்களின்_சிரிக்கும்_கண்களுடன்_சிரிக்கும்_முகம்_கண்ணீர்!	Non-anti-LGBT+ content	eng_tam
330	கடவுள் ஆதாமையும் ஏவாளையும் படைத்தார்....	Homophobic	eng_tam
331	தினேஷ் பாபு இல்லை r கலப்பு குழு.. எனது நண்பர்கள் பலர் கலந்து கொண்டனர்..	Non-anti-LGBT+ content	eng_tam
332	வருணின் அம்மாவாக நடித்த கலைஞரின் பெயர் என்ன? என்ன ஒரு அசாதாரண நடிப்பு red_heart சரி_கை நூறு_புள்ளிகள்	Non-anti-LGBT+ content	eng_tam
333	மடிந்த_கைகள்_ஒளி_தோல்_தொனியில் மடிந்த_கைகள்_ஒளி_தோல்_டோன் மடிந்த_கைகள்_ஒளி_தோல்_தொனியை நான் மதிக்கிறேன்	Non-anti-LGBT+ content	eng_tam
334	வணக்கம் நண்பர்களே tnx எங்களுக்கு ஆதரவளிக்கும் tnx நீங்கள் ஆர்வமாக இருந்தால் எனக்கு பதில் அனுப்புங்கள் நண்பரே உங்கள் அனைவருக்கும் எனது tq எண்ணை தருகிறேன்...	Non-anti-LGBT+ content	eng_tam
335	நெருப்பு நெருப்பு_சிரிக்கும்_முகம்_இதயம்-கண்கள் சிரிக்கும்_முகம்_இதயம்-கண்கள் சரி_கை சரி_கை சரி_கைக்கு தகுந்த சேட்டை நம்ம சேலம் பையன்கள்....அனைத்து சிறந்த நம்ப குகை பள்ளி பசங்களா ...இதயத்தை தொடும் குறும்பு ..சிரிக்கும்_முகம்_சரி_உடன்_சரி _கை சரி_கை தீ face_blowing_a_kiss face_blowing_a_kiss TMP தமிழ் வாழ்க	Non-anti-LGBT+ content	eng_tam
336	அடு விலங்கு!! மேலும் விலங்குகளுக்கு மனித மொழி வராது அதனால் அவர்கள் உங்களுடன் உடலுறவு கொள்ள விரும்புகிறார்கள் என்று சொல்ல முடியாது! மேலும் அவர்களுக்கு என்ன பதிவு செய்யப்பட்ட சம்மதம் தெரியாது!	Non-anti-LGBT+ content	eng_tam
337	Vera level Akka Plz support all the Transgender because they are so a human being them and help them.... மடிந்த_கையை மடக்கி_கைகளை மடக்கி_கைகளை மடக்கி_கைகளை மடக்கி_கைகளை மடக்கி சிவந்த_இதயத்தை மடக்கி சிவந்த கைகளை மடக்கி சிவந்த கைகளை	Non-anti-LGBT+ content	eng_tam
338	சமூக வலைதளங்களில் கெட்ட வார்த்தைகளை பயன்படுத்த வேண்டாம்	Non-anti-LGBT+ content	eng_tam
339	நன்றி ஐயா எங்களுக்கும் ஆதரவு மட்டுமே தேவை	Non-anti-LGBT+ content	eng_tam
340	அவளைப் பற்றிய விளக்கங்கள் மற்றும் சமூகத்தின் அபிப்ராயம் எப்படி இருக்கிறது என்பது எனக்கு மிகவும் பிடிக்கும். சிகப்பு_இதயம்_சிரிக்கும்_முகம்_இதயத்துடன்_முகம்_ஊதும்_முத்தம்	Non-anti-LGBT+ content	eng_tam
341	லத்தீஃபின் நடிப்பு பாராட்டுக்குரியது.... உணர்வுகளே உணர்வுகள்...	Non-anti-LGBT+ content	eng_tam
342	அவள் வாழும் தேவதை.. கூப்பிய_கைகள்	Non-anti-LGBT+ content	eng_tam
343	அர்ஜுன் வசந்தராஜன் பாலின பிரச்சனையை நீங்கள் ஒப்புக்கொள்ளவில்லை என்றால், அதை எப்படி தீர்ப்பீர்கள்? ; இந்த வீடியோ ஒரு நல்ல தொடக்கம்.	Non-anti-LGBT+ content	eng_tam
344	நீங்கள் ஒரு நெருக்கமான காட்சிகளை வைக்கவில்லை என்பது உண்மையில் நடிகர்களுக்கு இடையேயான கெமிஸ்ட்ரி குறைபாட்டை பிரதிபலிக்கிறது.	Non-anti-LGBT+ content	eng_tam
345	இது தவறான உலகம் முடிக்கப் போகிறது	Non-anti-LGBT+ content	eng_tam
346	ஜென்கின்ஸ் ஜெரு  உங்கள் ஆதரவுக்கு நன்றி	Non-anti-LGBT+ content	eng_tam
347	ஒவ்வொரு மாற்றுத்திறனாளிகளுக்கும் பெண்கள் என்ற அடையாளம் தேவை, டிரான்ஸ் என்று குறிப்பிடாமல் அவர்களைப் பிரிக்க முயற்சி செய்கிறார்கள்.	Non-anti-LGBT+ content	eng_tam
348	காதலுக்கு பாலினம் இல்லை சிவப்பு இதயம் காதல் என்பது ஆண்கள் கைகளைப் பிடித்துக் கொள்வது	Non-anti-LGBT+ content	eng_tam
349	நல்ல பேச்சு... சிரிக்கும் கண்களுடன் பரந்த மனதுடன் சிரிக்கும் முகமும் அருமை	Non-anti-LGBT+ content	eng_tam
