	text	category	ln
709	It is individual choice and no one should interfere in it, its our life	Non-anti-LGBT+ content	tam_eng
710	M. Awesome face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy OK_hand	Non-anti-LGBT+ content	tam_eng
711	Transgender promiscuity is right or wrong my answer is very wrong do you not live in Ulam in this town I am transgender I am not different but these people are promiscuous please how will they accept Manikulam	Non-anti-LGBT+ content	tam_eng
712	Life is only living for oneself. If there is no control in life, the world will be burning	Homophobic	tam_eng
713	Nasama is the ultimate way to perish. It is the greatest sin of God. This is how God made Sodom and Gomorrah to be dust with the soil of Sodom and Gomorrah. Let's call it legally wrong so that we don't get a result like Corona again. Evidence of the destruction of Sodom and Gomorrah is on earth.	Homophobic	tam_eng
714	eyes filled with tears folded_hands	Non-anti-LGBT+ content	tam_eng
715	Dear friend, this incident did not happen in Irodu district, so we kindly request you to delete this post	Non-anti-LGBT+ content	tam_eng
716	You clearly said what needs to be said...great......really super.....	Non-anti-LGBT+ content	tam_eng
717	My friend, it looks like you can see it now	Non-anti-LGBT+ content	tam_eng
718	Amazing your video loudly_crying_face that sister is a blessing	Non-anti-LGBT+ content	tam_eng
719	Motivating Atma rolling_on_the_floor_laughing my daughter wants to see	Non-anti-LGBT+ content	tam_eng
720	They have a very good heart beating_heart beating_heart	Non-anti-LGBT+ content	tam_eng
721	{Singal tee machi u tube} Like Chanel, can you also go and take part 2 34 prank. Let's hope it's true	Non-anti-LGBT+ content	tam_eng
722	Public worshipers are scumbags.	Transphobic	tam_eng
723	Knowledge is bad	Non-anti-LGBT+ content	tam_eng
724	Beautiful talker, will your speech be beautiful?	Non-anti-LGBT+ content	tam_eng
725	Don't try to hide it and tell the truth to Yama	Non-anti-LGBT+ content	tam_eng
726	Pity you. God bless you	Non-anti-LGBT+ content	tam_eng
727	Mukha Bawanai Aramut Namba Best wishes for acting film_projector film_projector winking_face_with_tongue winking_face_with_tongue winking_face_with_tongue	Non-anti-LGBT+ content	tam_eng
728	Why do you have to interview so much?	Non-anti-LGBT+ content	tam_eng
729	Inna is the leader of the village	Non-anti-LGBT+ content	tam_eng
730	Mohamed Sameer can you tell me what to do with these homosexuals in your religion you tulka dog...	Non-anti-LGBT+ content	tam_eng
731	Oh wow... I wonder what that guy is acting like. another level...	Non-anti-LGBT+ content	tam_eng
732	It is news to think about what would have happened if you said a good thing clearly	Non-anti-LGBT+ content	tam_eng
733	Thavaruthan is wrong .The court that says there is no wrong is trying to make profit by inducing people to do wrong, it seems to be a danger to mankind.	Homophobic	tam_eng
734	All transgenders are good people	Non-anti-LGBT+ content	tam_eng
735	It's a feeling worth it	Non-anti-LGBT+ content	tam_eng
736	It is enough to divide by race, it is enough to divide by religion, human nature is the only solution Transgender Akka with wealth of life I Lova you akka	Non-anti-LGBT+ content	tam_eng
737	Put song 2 soon	Non-anti-LGBT+ content	tam_eng
738	iniyan prasath If you say transgender in your family, a transgender will definitely be born my brother.	Non-anti-LGBT+ content	tam_eng
739	The world is not going to end. Sodom's sin of homosexuality At that time Sodom was covered with dust. God will not leave homosexuals alone. As for what it says, the greatest sin is homosexuality.	Homophobic	tam_eng
740	Really you will be fine thumbs_up thumbs_up thumbs_up thumbs_up thumbs_up thumbs_up thumbs_up thumbs_up thumbs_up	Non-anti-LGBT+ content	tam_eng
741	Transgender love is a favorite.	Non-anti-LGBT+ content	tam_eng
742	Good technical Malini asks the question again without answering it.	Non-anti-LGBT+ content	tam_eng
743	Transgender people are the only ones who make mistakes. There are many good people like this sister smiling_face_with_heart-eyes	Non-anti-LGBT+ content	tam_eng
744	A love affair. Orphan does not mean something understood in India.	Non-anti-LGBT+ content	tam_eng
745	Abdur Rahman, you are talking like this..they are sinful human beings.don't blame a few people..everyone in this world is disabled.there are wrongdoers everywhere..	Non-anti-LGBT+ content	tam_eng
746	Aranganathan Ak God is not at fault in this He is the cause of mental disorders and society.	Homophobic	tam_eng
747	Many thanks to Arun Annan for summarizing the injustices that have happened to you and your demands...	Non-anti-LGBT+ content	tam_eng
748	Definitely don't support...	Non-anti-LGBT+ content	tam_eng
749	By a few transsexuals	Non-anti-LGBT+ content	tam_eng
750	This is a 9-point trouble buffer	Transphobic	tam_eng
751	Two days ago, a man was grabbed from a train and pushed away	Non-anti-LGBT+ content	tam_eng
752	God will surely meet folded_hands	Non-anti-LGBT+ content	tam_eng
753	Better life to live for others than to spoil the environment gay ahh….	Homophobic	tam_eng
754	Keertana This result is very dangerous and is a further inducement to the lustful. Not even Yraal can prevent normal men from hunting gay lesbian women. That's what the powers that be want.	Homophobic	tam_eng
755	Just go out and go on the road, whistling, looking at the manta kasa, looking at the needy, the first one, calling out bad words, this is the truth, it is not an exaggeration.	Transphobic	tam_eng
756	I am a girl..... you are more beautiful than me	Non-anti-LGBT+ content	tam_eng
757	What is Madan Dravidian? Dravidam. What happened in Tamildesiyam? Some parties follow Dravidianism. Some parties follow Tamil Tamildesiyathnam so tell the difference.	Non-anti-LGBT+ content	tam_eng
758	This will come to an end very soon	Non-anti-LGBT+ content	tam_eng
759	Senila Transgender I have love and affection for you my cell number talk in this I will help as much as I can	Non-anti-LGBT+ content	tam_eng
760	I also say that it is a personal right of a spouse.	Non-anti-LGBT+ content	tam_eng
761	A beautiful law should be welcomed. Men who object to this, remember that at some point you too will go to a man and satisfy your desire.	Non-anti-LGBT+ content	tam_eng
762	It is not something that occurs naturally. Artificially imposed climate change by the West. They plan to reduce the world population once and for all. The media is also complicit.	Homophobic	tam_eng
763	If we do not understand what someone is doing or it is beyond our imagination, then we cannot immediately say that what they are doing is wrong or that they are guilty. If we say that, we will also look guilty to many people in this society.; Everyone has something called innate quality. The reality is that no matter how many new norms this society imposes on a man, he cannot shake his inborn nature. Whether one accepts it or not... smirking_face	Non-anti-LGBT+ content	tam_eng
764	Always a handbag show at Galata? Pay close attention to the fact that Southscope is putting all the sample content here.	Non-anti-LGBT+ content	tam_eng
765	In biology, the level of equality is flawed	Non-anti-LGBT+ content	tam_eng
766	Devtia 9 Pundayanga	Transphobic	tam_eng
767	Yoo coughed after reading your command	Non-anti-LGBT+ content	tam_eng
768	If we respect and understand the emotional state of the other, the sadness of separation, the guilt of hatred will not come ..........this life is only once....	Non-anti-LGBT+ content	tam_eng
769	Why are you interviewing this dog?	Non-anti-LGBT+ content	tam_eng
770	If they give a little concession that the government will go away, they will misuse it and give bad name to other good souls	Non-anti-LGBT+ content	tam_eng
771	There is also a panel of Ivalunga leather	Non-anti-LGBT+ content	tam_eng
772	As long as there is love, man will continue to live. red_heart	Non-anti-LGBT+ content	tam_eng
773	The only thing is that a natural born gay lesbian can be abused, the affected persons can take medical advice and lead a normal life, but only homosexuals will be fine.	Non-anti-LGBT+ content	tam_eng
774	For some reason, I am saddened by old memories	Non-anti-LGBT+ content	tam_eng
775	No matter who they are, they have their own choice and control, why make a society ugly like this	Non-anti-LGBT+ content	tam_eng
776	Paul Dhinakaran's college fees 2 lakhs.... Tell him the Bible verse first....	Non-anti-LGBT+ content	tam_eng
777	This ad is over	Non-anti-LGBT+ content	tam_eng
778	It is Valla Rahman who must protect us and our dependents and this entire world from all such sins. Amen……	Homophobic	tam_eng
779	The society that followed homosexuality saw disaster. History lesson... male and female sexuality is natural kiss kiss kiss kiss ..given by God	Homophobic	tam_eng
780	Aravinthakrishnan: I am not saying that reality does not exist, but if we consider the impact of its proliferation, there is a possibility of the destruction of the generation. ; ; It is not a duty to create a generation, but for people like me, generation is not more important than attaining moksha by realizing nature. Similarly, when looking at what is the cause of generational destruction, if there is too much orin addition, it is painful.; ; Today, with claims like individual rights and feminism, it has created many problems because it emphasizes that a man or a woman is more entitled than a woman. Today, many people who voice individual human rights have given importance to human being, whether male, female, animal, transgender or homosexual, there was no need to devalue in the society.	Homophobic	tam_eng
781	The demonic best friend is an evil genie who induces sex ku	Homophobic	tam_eng
782	Yappa what a beautiful Tamil	Non-anti-LGBT+ content	tam_eng
783	Transgender sister I know needs a job someone please help folded_hands folded_hands folded_hands	Non-anti-LGBT+ content	tam_eng
784	deva Krish Transgenders are not unnatural.	Non-anti-LGBT+ content	tam_eng
785	I also say that it is a personal right of a spouse.	Non-anti-LGBT+ content	tam_eng
786	Straight talk like you, like us, don't make fun of us.	Non-anti-LGBT+ content	tam_eng
787	This is cultural degradation.	Homophobic	tam_eng
788	Transgender SENNiLA beautiful face beautiful speech I am not married please give me your whatsapp number if you need any help I will try my best	Non-anti-LGBT+ content	tam_eng
789	She heard your story, there is a custom for marriage.	Non-anti-LGBT+ content	tam_eng
790	Who said they are not human too. An unnatural feeling is sin.	Homophobic	tam_eng
791	Dear Shiva clapping_hands clapping_hands clapping_hands	Non-anti-LGBT+ content	tam_eng
792	Because there are no things that are not in the Tamil tradition. this too. Vanderi religions do not know this	Non-anti-LGBT+ content	tam_eng
793	I am very glad to have said what you have in mind	Non-anti-LGBT+ content	tam_eng
794	Kanagam G Thanks for commenting me…	Non-anti-LGBT+ content	tam_eng
795	This is one's personal choice and I support it	Non-anti-LGBT+ content	tam_eng
796	Muslim woman said..100% correct	Non-anti-LGBT+ content	tam_eng
797	It's only wrong if LGBT goes the wrong way...otherwise it's a welcome thing	Non-anti-LGBT+ content	tam_eng
798	It is not wrong if there is a change in nature due to the body...but if everyone follows the same it is destruction	Homophobic	tam_eng
799	A proper workplace should be provided	Non-anti-LGBT+ content	tam_eng
800	Yogini Ammu, you too are 9 angry	Transphobic	tam_eng
801	Aravinthakrishnan  We can control the other effects...there is no history of man controlling the opposite effects of nature....sexual harassment is not only male to female...male to male and female to female...I am not against doing it willingly..no more willingly. There is a possibility to take place.. That is what I am against	Non-anti-LGBT+ content	tam_eng
802	Ekka Malini, if your father had gone to see an Ambalai, you would not have come here and made fun of me like this. Let everything tell that Jivaratnam	Homophobic	tam_eng
803	lesbian causes, ; They may be beauty lovers. ; Women are more beautiful than men.; Men with true love and sacrifice cannot maintain beauty.	Homophobic	tam_eng
804	Long live Katrina thumbs_up thumbs_up thumbs_up thumbs_up thumbs_up thumbs_up thumbs_up thumbs_up thumbs_up thumbs_up thumbs_up thumbs_up thumbs_up thumbs_up thumbs_up thumbs_up thumbs_up thumbs_up thumbs_up thumbs_up	Non-anti-LGBT+ content	tam_eng
805	Hey dogs, don't you vomit just looking at you	Homophobic	tam_eng
806	Awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome awesome	Non-anti-LGBT+ content	tam_eng
807	Only those who are righteous among you throw stones #for_those_so_called_christians	Homophobic	tam_eng
808	He who is good for the country is the one who goes out of town	Non-anti-LGBT+ content	tam_eng
809	Mother and father are the first world for a person, after the father, the mother is the world for him. Knowing that her son is happy in that world, and thinking (fearing) how the society will accept him, this story is the struggle that the mother faces. Thumbs_up is great. ; ; In my real life I got to see some scenes that I had a pleasant encounter with., ; ; Everyone is equal in this world. Everyone is God's creation. ; A happy life is also one of nature. rainbow_flag	Non-anti-LGBT+ content	tam_eng
810	You are so beautiful	Non-anti-LGBT+ content	tam_eng
811	Too bad it's unnatural	Homophobic	tam_eng
812	Don't think transgenders are gods	Non-anti-LGBT+ content	tam_eng
813	You are very beautiful and your smile is more beautiful than that	Non-anti-LGBT+ content	tam_eng
814	That sister has a very good heart	Non-anti-LGBT+ content	tam_eng
815	Building a house is the best way to live	Non-anti-LGBT+ content	tam_eng
816	Who to judge is personal preference. The caste traders who give death penalty on the basis of caste will not accept this.	Non-anti-LGBT+ content	tam_eng
817	Nature destroys if it is against nature. New diseases may develop. Otherwise, it will perish soon	Homophobic	tam_eng
818	They have a very good heart beating_heart beating_heart	Non-anti-LGBT+ content	tam_eng
819	There are only tears in the eyes... without words to speak... you have shown the real mother's pain, how gay people like these are living their lives in this society... if there is proper understanding people like these will live their lives happily... such a Heartfelt congratulations to everyone involved in the film team for promoting awareness...	Non-anti-LGBT+ content	tam_eng
820	You are very happy, haughty; Speech and words are meaningless.	Non-anti-LGBT+ content	tam_eng
821	Now, 377. Then 477, 577, 677, 777.... ; ; ; I have heard of homelessness. ; I have heard about the monkhood.. ; ; I don't understand what virtue this is...	Non-anti-LGBT+ content	tam_eng
822	Who is the leader? Who else is there for you to upload your video on YouTube?	Non-anti-LGBT+ content	tam_eng
823	This is the fate of transgenders.	Non-anti-LGBT+ content	tam_eng
824	sivakumar subramaniam : violating privacy ? Ha ha ha... privacy is something that must be kept with in us... but is there a way to govern like this? A crowd that corrupts itself and others...children who grow up watching these are poisonous germs that make them think that there is nothing wrong with them later...; Transgender are different, born male and feel female, or born female and feel male ...; But gays and lesbians like this are bad for the home and the country	Homophobic	tam_eng
825	R. Haree Prakasam Boda Pundai	Non-anti-LGBT+ content	tam_eng
826	Devidia Devidia Devidia Devidia Biya... The one who took the film of Pottai Pasangka Kadhal today will not even hesitate to take the film of mother and boy, father and daughter tomorrow, da dog... the sin of your mother and father... you	Homophobic	tam_eng
827	Ask yourself if your salary is 1500 rupees per day	Non-anti-LGBT+ content	tam_eng
828	It is news to think about what would have happened if you said a good thing clearly	Non-anti-LGBT+ content	tam_eng
829	If men and women celebrate Valentine's Day, the RSS patriots will unleash a tsunami. How did they accept this verdict...?Not even a single milk was spilled....Is it important H.Raja..?	Non-anti-LGBT+ content	tam_eng
830	What a shame if our men go out with friends, what a shame. Because of this law, homosexuality will become a habit within a year.	Homophobic	tam_eng
831	I remember your channel with me I also became a fan of you bro Sinhala army killed 6 lakh people in elam till date I know what pain is Transgenders should be respected Love human beings live rich your video is very good	Non-anti-LGBT+ content	tam_eng
832	Homosexuality is very dangerous. It will ruin the country. Will incur the wrath of God. Natural disasters are more common.	Homophobic	tam_eng
833	Ram Ram D are you	Non-anti-LGBT+ content	tam_eng
834	Kambu Suthuravanlam says that it is against nature. Please come and understand nature properly... How can it be against nature to have same-sex attraction naturally...? Half said something. Other species also have heterosexual attraction...	Non-anti-LGBT+ content	tam_eng
835	God as sister	Non-anti-LGBT+ content	tam_eng
836	That mind is sir god love_letter	Non-anti-LGBT+ content	tam_eng
837	She acts very nice. A civil servant was beaten to death by one-and-a-half-year-old men in Manchuur without giving her money.	Transphobic	tam_eng
838	Great post, my friend, I was very sad when I saw this post	Non-anti-LGBT+ content	tam_eng
839	It should be like that film la vara..	Non-anti-LGBT+ content	tam_eng
840	The way you share social views and truth is wonderful.. Congratulations sister..	Non-anti-LGBT+ content	tam_eng
841	Ask your own story	Non-anti-LGBT+ content	tam_eng
842	These Devudiya Pasangals will be shot and chased like stray dogs...	Transphobic	tam_eng
843	We have no one to beat ourselves up for having fun	Transphobic	tam_eng
844	Sex industry is a good business my friend...isn't it disgusting? If there is no livelihood, work and eat in the National Rural Employment Scheme.	Non-anti-LGBT+ content	tam_eng
845	Male-male relationship does not come to mind.	Homophobic	tam_eng
846	To create the natural man,,; Man created money.; Man forgot to live a natural life and ran for money.; Stealing man's labor in this world. Man loses his peace.....runs....for what???; ; Time will not pass...; This cash life is not sad.; ; The magic of showing money; Is this the downfall of mankind? ; We ran for money; We will stay in the loft house.; ; Turn on the AC and go to sleep; It's time to climb Bibi...; ; The sparrow is extinct; Joint family is decreasing.; ; Human nature is maniacal; The time of living alone will come.; ; Then only have money; Let human justice die......; ; Money will perish; The human race will perish….; ; -- Ivan --; Unemployed graduate	Non-anti-LGBT+ content	tam_eng
847	Love is a relationship that doesn't even think of doing wrong. Transgenders are the epitome of love. She is so respectful bro. Really, all eyes are moving. No one will call you except Sami, Amma and Transgenders. You should be fine. folded_hands folded_hands folded_hands	Non-anti-LGBT+ content	tam_eng
848	Thank you to that mother if you give a proper answer to the question about this, this is a stupid and stupid judgment that has brought the land into disrepute by insisting on the moral restrictions of the traditional culture of this land.	Homophobic	tam_eng
849	Semma OK_hand OK_hand OK_hand smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes folded_hands folded_hands folded_hands thumbs_up thumbs_up thumbs_up thumbs_up red_heart red_heart red_heart red_heart	Non-anti-LGBT+ content	tam_eng
850	A welcome verdict. The difference between male and female will disappear. The Supreme Court has given people the right to choose a gender of their choice.	Non-anti-LGBT+ content	tam_eng
851	Ain't it ugly HIV spread 377 elimination will help a lot Hell in the world God damn the judge who gave the judgment as if he's gay, immoral Rass	Homophobic	tam_eng
852	Anchor ku do not know how to speak ....	Homophobic	tam_eng
853	This is a mental patient. Everything you say is punishable by law. A fool who doesn't go along with it is not in any religion. If you ask who created religion and who created everything, you will never know. The primitive people knew that it was wrong. If a fool asks whether an animal can have sex for reproduction, just like a human can have sex, an animal can start having sex as soon as it is born. That is the nature of a human being. It does not happen when a human is born. The stupid answers are that these species do not have faith in God because they ask who created God. If not then God may have created everyone as male or female, this is unnatural	Homophobic	tam_eng
854	Gay, lesbian. Until the view of this society changes that both are just sex, no matter how many malinis come and say wildly, homosexuals are against this society.; ; This is the overall fear and justification of those who join because of their unwillingness, which cannot be expressed openly. ; Martial enrollment is not a problem. This is a feeling. After seeing this, no one should look at feelings as vulgar.; ; Nothing more to say.	Homophobic	tam_eng
855	This is a very bad act.Mother and father are two.	Homophobic	tam_eng
856	It certainly troubled my tender heart.	Non-anti-LGBT+ content	tam_eng
857	A video mg anna about Bodhi Dharma	Non-anti-LGBT+ content	tam_eng
858	Sin is contagious with the joy of seeing others down.	Non-anti-LGBT+ content	tam_eng
859	Madhuranga is transgendered by the government to marry men for money from shops and for money from sex work.	Transphobic	tam_eng
860	rethish kutty  you too Ombotha	Transphobic	tam_eng
861	With the blessings of this mother who spoke very clearly and said very clearly, she is very beautiful to you.	Non-anti-LGBT+ content	tam_eng
862	Some people keep neglected boys in their family and when they are looking for love they can find it only in girls. There are some changes in such boys who are interested to see what the girl wears. Men are sexualizing many boys for lust.	Non-anti-LGBT+ content	tam_eng
863	Which city is this our Tamil Nadu?	Non-anti-LGBT+ content	tam_eng
864	Can they just make you ugly, no money, can you talk like that..	Non-anti-LGBT+ content	tam_eng
865	This is a mental patient. Everything you say is punishable by law. A fool who doesn't go along with it is not in any religion. If you ask who created religion, who created everything, there is no end. The primitive people knew that they were doing this wrong. If a fool asks whether an animal can have sex for reproduction, the same way humans can have sex, animals start to do so as soon as they are born. That is the nature of human beings. The stupid answers are that these species do not believe in God. The reason is that if you ask who created God, there will be no end. Then God may have created everyone male or female which is unnatural	Homophobic	tam_eng
866	I used to respect the transgender woman very much, but one day she tricked me into giving me my money. Deceive others while it is in this state, and in the next birth it will be born even worse	Non-anti-LGBT+ content	tam_eng
867	No difference between control and freedom.	Non-anti-LGBT+ content	tam_eng
868	Which town is Siva Siva?	Non-anti-LGBT+ content	tam_eng
869	Bro, I also thought about it, sary brother	Non-anti-LGBT+ content	tam_eng
870	Nasama is the ultimate way to perish. It is the greatest sin of God. This is how God made Sodom and Gomorrah to be dust with the soil of Sodom and Gomorrah. Let's say it is wrong legally so that there is no destruction like Corona again. Evidence of the destruction of Sodom and Gomorrah is on earth.	Homophobic	tam_eng
871	If there is no setup for this bran beaming_face_with_smiling_eyes, it's just one brag love props 3 parts and panneeta, it's a lot of different sets.	Non-anti-LGBT+ content	tam_eng
872	Thank you thank you even if I am born transgender I will not let you beg on the road like this rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing grinning_face_with_sweat grinning_face_with_sweat grinning_face_with_sweat grinning_face_with_sweat	Non-anti-LGBT+ content	tam_eng
873	Thanks a lot mate folded_hands folded_hands folded_hands folded_hands	Non-anti-LGBT+ content	tam_eng
874	Bodi Losu Nine	Transphobic	tam_eng
875	Hey sleepy_face you have a good life in this cable	Non-anti-LGBT+ content	tam_eng
876	Put song 2 soon	Non-anti-LGBT+ content	tam_eng
877	A scourge on culture….	Homophobic	tam_eng
878	Good sister, I like that sister very much	Non-anti-LGBT+ content	tam_eng
879	The way you speak is very beautiful	Non-anti-LGBT+ content	tam_eng
880	Walk with the hope of greater benefits in the future	Non-anti-LGBT+ content	tam_eng
881	No guy has to be a guy	Non-anti-LGBT+ content	tam_eng
882	Good honest Bechu	Non-anti-LGBT+ content	tam_eng
883	Excellent explanation. A wise man will understand. A madman will scold me too	Non-anti-LGBT+ content	tam_eng
884	Dear friend, this incident did not happen in Irodu district, so we kindly request you to delete this post	Non-anti-LGBT+ content	tam_eng
885	10.23 Come here and make a video about E....G	Non-anti-LGBT+ content	tam_eng
886	This video is loudly_crying_face to be very difficult	Non-anti-LGBT+ content	tam_eng
887	If you support homosexuality today, tomorrow family relations will definitely be destroyed and there will definitely be a situation where anyone can have sex with anyone they want.; ; Even the friend I like will want to have sex and will continue to indulge in homosexuality.; ; If one allows another to have homosexual intercourse, one day he will dare to have homosexual intercourse with anyone in his house. Now, father, brother, and brother are nowhere to be seen. Even the next woman who got married will hide the sex by saying Freedom of sex...; In this, relationships will be broken. If relationships are broken, feelings will die. Feelings will die and lust will rise and sexuka will kill whoever he wants.	Homophobic	tam_eng
888	There is a profit in sexual intercourse...there will be less children being thrown in garbage bins, there will be no girl and boy murders, there will be no such thing as orphaned children...because there are other children who have a romantic age like these people...Long live lesbin wagaraka guys...	Non-anti-LGBT+ content	tam_eng
889	Their curse will not do anything to us, don't be afraid, beat them	Non-anti-LGBT+ content	tam_eng
890	Ennaiya panni vacha kai kala la pullariku nadikanya nee Only if you understand the feeling of unity, you will know the pain of it.	Non-anti-LGBT+ content	tam_eng
891	God created sex for reproduction. But if sex did not exist in this world, it seems that man would have been holy in the world. Vijjana inventions should be for making man, not for destruction. Can a dead person be killed by a living person? God created birth and death. If you can, let's change death with your vijjana. I can't say it as a question. No matter who you are, death will come. Whenever there is too much homosexuality, it is a sign that the world is going to end. Whoever lives as a slave to the mind will go to hell. Hell is the desire of the mind. It is crippled. Those who read the Quran know that homosexuality is a sign of the Last Day. It is homosexuals that God sent the deadly disease AIDS. Let us find a cure for AIDS because of vijjana. It is God's punishment for those who do not have dignity and for homosexuals. God sees us. The next moment is not permanent in this world.	Homophobic	tam_eng
892	What I mean by this is that it is haram, it causes many diseases and should be banned.	Homophobic	tam_eng
893	Abdur Rahman, you are talking like this..they are sinful human beings.don't blame a few people..everyone in this world is disabled.people who make mistakes are everywhere..	Non-anti-LGBT+ content	tam_eng
894	Really great thumbs_up that sister	Non-anti-LGBT+ content	tam_eng
895	What can be done with just two locks locked?	Homophobic	tam_eng
896	Why don't the police find out?	Non-anti-LGBT+ content	tam_eng
897	After doing so much, they ask that the society will not respect us. If this is the case, from where will the society respect them	Non-anti-LGBT+ content	tam_eng
898	Thanks to that sister....	Non-anti-LGBT+ content	tam_eng
899	Leo Suraj	Non-anti-LGBT+ content	tam_eng
900	Nagarjun Rajeshwaran put it. You are poor. No one likes you because of you.	Homophobic	tam_eng
901	Have a job.. face_with_rolling_eyes face_with_rolling_eyes	Non-anti-LGBT+ content	tam_eng
902	I think you know the difference between untouchability and allergy. Even now, many women do not show such closeness to men. In short, transsexuals are allergic to air. There is no problem with this. In general, the right of the individual is protected everywhere. Let's see the damage done to this 377 run. The seating arrangement of students in schools and colleges should be changed. What is the fear of others in this, we easily identified the animal of the opposite sex (rape men and women) these days. Moreover, it seems that it will become difficult to trust friendships. Please reply.	Homophobic	tam_eng
903	Acceptance of gay and lesbian marriage and more is a sign that the end of this world is near, Prophet Muhammad foretold. We need to see it today! That one Lord should save everyone.	Homophobic	tam_eng
904	No one molests anyone against their will... There have been cohabitants since time immemorial.	Non-anti-LGBT+ content	tam_eng
905	Man to woman and woman to man is a work of knowledge as in Kaniyarupa Kaigavarantatthu. Sun is moon, night is day. Among such things as pleasure and pain, birth and death, odor and smell, there is no third. What is the meaning of freedom if freedom is the ignominious status of men and women as men and women as women? Fix mental health issues. Terrorists are on the rise. Can they say that what they are doing is right and this is our freedom? When we are hungry, we eat food for the stomach and food for the stomach. Female Psychiatrist Supports Homo Sex They are the scourge of society as a whole.	Homophobic	tam_eng
906	If you look at their situation, you will know the pain	Non-anti-LGBT+ content	tam_eng
907	My eyes were full of joy while dancing, red_heart	Non-anti-LGBT+ content	tam_eng
908	No living being in nature has benefited towards this state. Another act of destruction of human race is by man.	Homophobic	tam_eng
909	Everyone in the world is God's child slightly_frowning_face slightly_frowning_face	Non-anti-LGBT+ content	tam_eng
910	Foreigner mother, sister, Pontadinu Mati Mati Boron. Dad will you do that?	Homophobic	tam_eng
911	Put these dogs in the encounter	Transphobic	tam_eng
912	Onna number scams	Non-anti-LGBT+ content	tam_eng
913	F ÑN .... What are you supporting?	Non-anti-LGBT+ content	tam_eng
914	What if corrupt politicians get employment as government employees through their power	Non-anti-LGBT+ content	tam_eng
915	Beautiful talker, will your speech be beautiful?	Non-anti-LGBT+ content	tam_eng
916	deva Krish : Consequences are not only in this !!!	Non-anti-LGBT+ content	tam_eng
917	Mother, don't worry..the world is changing now, the future will be better for you. The time to understand people like you is coming here, don't worry..	Non-anti-LGBT+ content	tam_eng
918	Senthamil is dirty Tamil. Beeja Oli Tamil is the first Tamil	Non-anti-LGBT+ content	tam_eng
919	Homosexuality is a change in mind or a change in body	Non-anti-LGBT+ content	tam_eng
920	First greetings to you friend folded_hands folded_hands folded_hands folded_hands folded_hands folded_hands folded_hands ; For part two, ; Am Waiting handshake handshake handshake handshake handshake Humanity that exists now; What is If someone is hit in the middle of the road; For fear of becoming a criminal case, it is to ignore and ignore it!!!!!!!!!!!; But when you see this video, you are affectionate and kind like them, and even more so; When looking at the dignitaries; Tears of joy are coming!!!!!!!; Countless greetings and praises to you, your team, your good heart and good intentions for bringing those tears of joy; Thank you for your decision to let the world know the truth about them and I can't praise or encourage you more clapping_hands clapping_hands clapping_hands clapping_hands clapping_hands clapping_hands clapping_hands!!!!!!!!!!!!!!!! (This video recording) is not that easy with all your (team)???????? ; Friends smiling_face_with_open_hands smiling_face_with_open_hands smiling_face_with_open_hands smiling_face_with_open_hands smiling_face_with_open_hands	Non-anti-LGBT+ content	tam_eng
921	That sister has a good heart	Non-anti-LGBT+ content	tam_eng
922	Innocent Transgenders. Intimidation. Tirupur. Green Jacket. Divya. I will jump. enraged_face oncoming_fist enraged_face oncoming_fist oncoming_fist oncoming_fist oncoming_fist oncoming_fist oncoming_fist oncoming_fist oncoming_fist oncoming_fist oncoming_fist_medium_skin_tone oncoming_fist oncoming_fist oncoming_fist oncoming_fist oncoming_fist oncoming_fist oncoming_fist oncoming_fist oncoming_fist oncoming_fist oncoming_fist oncoming_fist oncoming_fist fist oncoming_fist oncoming_fist oncoming_fist oncoming_fist oncoming_fist oncoming_fist oncoming_fist oncoming_fist oncoming_fist oncoming_fist oncoming_fist oncoming_fist oncoming_fist oncoming_fist oncoming_fist oncoming_fist oncoming_fist enraged_face	Non-anti-LGBT+ content	tam_eng
923	Sister, we provide work. But transgender does not.	Non-anti-LGBT+ content	tam_eng
924	Men who live in places where there are no women may turn to homosexuality to satisfy their lust. Girls who do not have the company of men can enjoy themselves. There is no mistake in this.	Homophobic	tam_eng
925	Sathish Kumar You are good, drink the cow mothra	Non-anti-LGBT+ content	tam_eng
926	Why are you talking about this ugly campaign? It's disgusting.	Homophobic	tam_eng
927	Then die	Homophobic	tam_eng
928	You (Nakiran) who slandered the dynamic revolution marriage as embracing the emotional bond held there and spread it as a social disorder, I am asking you (Nakiran) are you not disgusted to broadcast this?	Non-anti-LGBT+ content	tam_eng
929	It seems that these are the new women that Bharati has not seen	Non-anti-LGBT+ content	tam_eng
