	text	category	ln
767	അവതാരകൻ ഗൗരവമായി മാലിനിയിൽ നിന്ന് ചോദ്യങ്ങൾ ചോദിക്കുന്നതിലും ഉത്തരങ്ങൾ നേടുന്നതിലും നിങ്ങൾ ഒരു മികച്ച ജോലി ചെയ്തു.. എന്തുകൊണ്ടാണ് നിങ്ങൾ മുഖം കാണിക്കാത്തത് ??	Non-anti-LGBT+ content	eng_ml
768	സെമ്മ ബ്രോ, എനിക്ക് ഇത് ശരിക്കും ഇഷ്ടമാണ്.	Non-anti-LGBT+ content	eng_ml
769	കഴിവുള്ള പെൺകുട്ടി എന്നാൽ അവൾ യുവത്വത്തെ തെറ്റായി പ്രേരിപ്പിക്കുന്നു	Non-anti-LGBT+ content	eng_ml
770	ബ്രോ മായൻ കലണ്ടറിനെ കുറിച്ച് പറയൂ	Non-anti-LGBT+ content	eng_ml
771	കെ..നിങ്ങളുടെ അഭിപ്രായത്തിന് നന്ദി	Non-anti-LGBT+ content	eng_ml
772	വളരെ നന്ദി red_heart	Non-anti-LGBT+ content	eng_ml
773	ആളുകൾ അവനെ എങ്ങനെ സബ്‌സ്‌ക്രൈബുചെയ്യുന്നു... ഏത് മതത്തിൽ കോസ് സ്വവർഗരതി സാധാരണമാണെന്ന് അദ്ദേഹം പറഞ്ഞില്ല ഹിന്ദുമതത്തിൽ.. ക്രിസ്തുമതം സ്വവർഗരതിയെ അംഗീകരിച്ചു.. ഇന്ത്യയിലെ ക്ഷേത്ര ശിൽപങ്ങൾ പോയി നോക്കൂ... സൈക്യാട്രിയും സൈക്കോളജിയും വേരാ... അടുവേ നിനക്ക് അറിയില്ലായിരുന്നു. ...; അത് സ്വാഭാവികമാണ്..നമ്മൾ എങ്ങനെ വളരുന്നു എന്നതിനെ ആശ്രയിച്ചിരിക്കുന്നില്ല.. പ്രായപൂർത്തിയാകുന്നത് വരെ നമുക്ക് ലൈംഗികതയെ കുറിച്ച് അറിയില്ല.... അതിനാൽ നിങ്ങളുടെ വസ്തുതകൾ പൂർണ്ണമായും തെറ്റാണ്... നിങ്ങളെ പിന്തുടരുന്ന ആളുകളുടെ എണ്ണത്തിന്, നിങ്ങൾ ആയിരിക്കണം നിങ്ങൾ പോസ്റ്റുചെയ്യുന്നതിന്റെ ഉത്തരവാദിത്തം... ജീൻ മാത്രമേ കണ്ടുപിടിക്കാൻ കഴിയൂ... ജീനിന്റെ ഉത്ഭവം ആർക്കും അറിയില്ല...	Non-anti-LGBT+ content	eng_ml
774	ശരിക്കും കൊള്ളാം അക്കാ	Non-anti-LGBT+ content	eng_ml
775	Bro subscribe athiga padutharathukku oru nalla differently well scripted prank bro.. ബുദ്ധിയുള്ളവരിൽ ഭൂരിഭാഗവും ഇതൊരു യഥാർത്ഥ തമാശയാണെന്ന് വിശ്വസിക്കില്ല.. So plz scripted pranks ചെയ്യരുത്.. Juz losing ur uniqueness bro really.. Better do d dedbody prank part 3 അതുപോലെ.. Plz.. പലരും U-യുടെ നല്ല ആരാധകരാണ്.. ഇത്തരം മണ്ടത്തരങ്ങൾ ആസൂത്രണം ചെയ്ത തമാശകൾ പോസ്റ്റ് ചെയ്ത് അവരെ നിരാശപ്പെടുത്തരുത്.. ശരിക്കും പാഴാക്കുക..	Non-anti-LGBT+ content	eng_ml
776	അവൾ സുന്ദരിയായി കാണപ്പെടുന്നു! രണ്ട്_ഹൃദയങ്ങൾ മുഖത്ത്_ഒരു_ചുംബനം	Non-anti-LGBT+ content	eng_ml
777	നല്ല സിനിമയും നല്ല നടനും സബ്‌സിന് നന്ദി.	Non-anti-LGBT+ content	eng_ml
778	കമന്റ് സെക്ഷനിൽ വീഡിയോയെക്കാൾ മനുഷ്യത്വം നിറഞ്ഞിരിക്കുന്നു <3	Non-anti-LGBT+ content	eng_ml
779	സൂപ്പർ പ്രയത്ന ടീം ടിഎംപി... കേരളത്തിൽ നിന്നുള്ള ഫയർ ഫയർ പ്രണയം.	Non-anti-LGBT+ content	eng_ml
780	ബാല കുമാർ റെയിൽവേ നിയമപ്രകാരം... യാചകരെ റെയിൽവേ സ്റ്റേഷനിൽ പ്രവേശിപ്പിക്കില്ല	Non-anti-LGBT+ content	eng_ml
781	തിരുനങ്ങൈക്ക് സല്യൂട്ട്! എല്ലാവരെയും സ്നേഹിക്കുന്നു! പ്രണയം മലേഷ്യയിൽ നിന്നാണ്	Non-anti-LGBT+ content	eng_ml
782	ഹൃദയഭേദകമായ വീഡിയോ ഉറക്കെ കരയുന്ന മുഖം	Non-anti-LGBT+ content	eng_ml
783	ഈ 21-ാം നൂറ്റാണ്ടിൽ നിങ്ങൾക്ക് ഒരു LGBT സുഹൃത്തുക്കളുണ്ടെങ്കിൽ, നിങ്ങൾ വളരെ ഭാഗ്യവാനാണ്.... അവർ ഒരിക്കലും നിങ്ങളിൽ നിന്ന് സ്നേഹമല്ലാതെ മറ്റൊന്നും പ്രതീക്ഷിക്കില്ല... ഒരു ഗേ ആയതിൽ അഭിമാനിക്കുന്നു.	Non-anti-LGBT+ content	eng_ml
784	ആ തലക്കെട്ടിൽ എന്താണ് തെറ്റ്!? അവർ ട്രാൻസ് ആണ്.	Non-anti-LGBT+ content	eng_ml
785	സൂപ്പർ ചിരിക്കുന്ന_മുഖം_കണ്ണുനീരോടെ_ചിരിക്കുന്ന_മുഖം_കണ്ണുനീരോടെ_ചിരിക്കുന്ന_മുഖം_കണ്ണുനീർ_കണ്ണുകളോടെ_ചിരിക്കുന്ന_മുഖം_എന്തായാലും പ്രണയം പ്രണയമാണ്....	Non-anti-LGBT+ content	eng_ml
786	ഡ്രാഗൺ ബോൾ ആരാധകൻ  ഡ്രാഗൺബോൾ ആരാധകനായ ഒരാൾ മറ്റൊരാളോട് കുട്ടിയോട് പറയുന്നു! ആകർഷകമായ!	Non-anti-LGBT+ content	eng_ml
787	LGBT-യെക്കുറിച്ചുള്ള WHO-യുടെ ഗവേഷണത്തെ പിന്തുണയ്ക്കുന്നവർക്ക്.	Non-anti-LGBT+ content	eng_ml
788	സൂപ്പർ ബ്രദർ ഹാൻഡ്സ് ഓഫ് യു	Non-anti-LGBT+ content	eng_ml
789	റിബണുള്ള_ഇത് എന്റെ ജീവിതമാണ്	Non-anti-LGBT+ content	eng_ml
790	ശരിക്കും അക്കയും അന്നയും നിങ്ങളൊക്കെ വലിയ ആളുകളാണ്	Non-anti-LGBT+ content	eng_ml
791	വിചിത്രനായ തമിഴൻ  ഞാൻ നിങ്ങളുടെ ബിസിനസ്സിലേക്ക് വന്നോ.. നിങ്ങൾ ഇപ്പോഴാണ് സുഹൃത്തേ തുടങ്ങിയത്.. അലോപ്പതിക്ക് മേലുള്ള ചികിത്സ എപ്പോഴും താത്കാലികമാണ്, ഇന്നത്തെ കാലത്ത് അതൊരു ബിസിനസ്സാണ്. സോഷ്യൽ മീഡിയയിൽ എങ്ങനെ പോസ്റ്റ് ചെയ്യണമെന്ന് പഠിക്കൂ	Non-anti-LGBT+ content	eng_ml
792	ഭക്ഷ്യസുരക്ഷാ വിഷയങ്ങളിൽ ഇന്ത്യ ദൃഢനിശ്ചയം ചെയ്യുന്നു	Non-anti-LGBT+ content	eng_ml
793	ഈ സാങ്കേതിക വളർച്ചയ്ക്കായി നിങ്ങൾ പരിണമിച്ചതുപോലെ പി കണ്ണനും പരിണമിക്കുന്നു.	Non-anti-LGBT+ content	eng_ml
794	എന്റെ നമ്പര്	Non-anti-LGBT+ content	eng_ml
795	മുരളി കുമാർ സ്വവർഗരതി ഒരു സ്വാധീനമല്ല, അത് ഒരു താൽപ്പര്യവും സ്വാഭാവിക ശീലവുമാണ്	Non-anti-LGBT+ content	eng_ml
796	ട്രാൻസ്‌ജെൻഡർ എല്ലാരും ഗോഡ്‌ക്കു തുല്യം നാമ കഷ്ടത കടവുൾ കെപാരോ ഇല്ലയോ തൈരെയതു പക്ഷേ അവർ യഥാർത്ഥ ദൈവവും ശുദ്ധഹൃദയനുമാണ് ചുവന്ന ഹൃദയം	Non-anti-LGBT+ content	eng_ml
797	സതീഷ് ഷാജ് നന്ദി	Non-anti-LGBT+ content	eng_ml
798	ദൈവം നിങ്ങളെ അനുഗ്രഹിക്കട്ടെ...	Non-anti-LGBT+ content	eng_ml
799	എനിക്ക് നിന്റെ മകനോട് അമ്മയോട് സഹതാപം തോന്നുന്നു	Non-anti-LGBT+ content	eng_ml
800	തിരുനംഗൈ വളരെ നന്ദിയുള്ളവനാണ്, ഞാൻ നിന്നെ സ്നേഹിക്കുന്നു	Non-anti-LGBT+ content	eng_ml
801	സൂപ്പർ ബ്രോ ശരിക്കും സംസാരിക്കുന്നു	Non-anti-LGBT+ content	eng_ml
802	ഹേയ്	Non-anti-LGBT+ content	eng_ml
803	സ്നേഹം ഏത് രൂപത്തിലും സ്നേഹമാണ്... അവർക്ക് ചെയ്യാൻ അല്ലെങ്കിൽ തോന്നുന്നത് പോലെ ആകാനുള്ള സ്വാതന്ത്ര്യം അവർക്ക് ലഭിച്ചു... അവരുടെ വികാരങ്ങളെ മാനിക്കൂ.... ആ അസഹിഷ്ണുതയെ അവഗണിക്കൂ...	Non-anti-LGBT+ content	eng_ml
804	2 ദിവസം ഒരിക്കൽ അപ്‌ലോഡ് ചെയ്യുക	Non-anti-LGBT+ content	eng_ml
805	ധൈര്യമായിരിക്കുക എന്ന പോസ്റ്റ് ഇട്ടുകൊണ്ട് നിങ്ങൾ ഇതിനകം പുറത്തുവന്നിട്ടുണ്ട്	Non-anti-LGBT+ content	eng_ml
806	വളരെ ആത്മാർത്ഥമായ സംസാരം മാഷേ.. കാലം എല്ലാം മാറ്റും.. ദൈവം നിങ്ങളെ അനുഗ്രഹിക്കട്ടെ	Non-anti-LGBT+ content	eng_ml
807	വീരപ്പനെ കുറിച്ച് ദയവായി ചെയ്യുക	Non-anti-LGBT+ content	eng_ml
808	മൊയ്തീൻ മൊയ്തീൻ യാ	Non-anti-LGBT+ content	eng_ml
809	ഗായത്രി കൃഷ്ണൻ. Ellen degeneres theryuma?ഇത് ഒരു തിരഞ്ഞെടുപ്പല്ല ...ഇതൊരു അവസ്ഥയാണ്	Non-anti-LGBT+ content	eng_ml
810	വേര ലെവൽ TMP ടീം!! നമ്പാ റെഡ്_ഹാർട്ട് നിങ്ങളുടെ പരിശ്രമങ്ങൾക്ക് നിങ്ങൾ ഉയരങ്ങളിൽ എത്തും	Non-anti-LGBT+ content	eng_ml
811	മണ്ടൻ വിഡ്ഢി, അവൾ പറഞ്ഞത് നിങ്ങൾ കേട്ടില്ലേ, ശാരീരികമായി അവൾ ഒരു ആണാണ്, പക്ഷേ വൈകാരികമായി അവൾ ഒരു സ്ത്രീയാണ്, കൂടാതെ അപ്രസക്തമായ ചോദ്യങ്ങൾ ചോദിക്കുന്നത് നിർത്തുക, ആണും സ്ത്രീ ശരീരവും തമ്മിലുള്ള വ്യത്യാസം നിങ്ങൾക്ക് അറിയണമെങ്കിൽ സയൻസ് ക്ലാസിലേക്ക് മടങ്ങുക. മന്ദബുദ്ധി	Non-anti-LGBT+ content	eng_ml
812	അയ്യോ ഓവർ ഡാ...	Non-anti-LGBT+ content	eng_ml
813	രാജേഷ്  ആരാണ് ശമ്പളത്തെ കുറിച്ച് പറഞ്ഞത്? ഞാൻ ഈ വീഡിയോയെ കുറിച്ച് അഭിപ്രായം പറയുകയായിരുന്നു	Non-anti-LGBT+ content	eng_ml
814	ഹായ് നഹ്‌ല അഡീ, ദയവായി നിങ്ങളുടെ വാട്ട്‌സ്ആപ്പ് നമ്പർ തരൂ. നിങ്ങൾക്ക് എന്നെ നേരത്തെ അറിയാം, ഞങ്ങളും വാട്ട്‌സ്ആപ്പിൽ ചാറ്റ് ചെയ്തു, പക്ഷേ ഞാൻ നമ്പർ മാറ്റി. ഞാൻ നിന്നെ ശരിക്കും സ്നേഹിക്കുന്നു കുഞ്ഞേ. ഈ നിമിഷം വരെ. അതുകൊണ്ട് എന്റെ സ്നേഹം മനസ്സിലാക്കൂ. നിങ്ങളുടെ വാട്ട്‌സ്ആപ്പ് നമ്പർ നൽകുക.	Non-anti-LGBT+ content	eng_ml
815	ഹാറ്റ്‌സോഫ് അക്കാ അഭിനന്ദനം അൺമെയിൽ അൺമെയിൽ പുഞ്ചിരി_മുഖം_പുഞ്ചിരി_കണ്ണുകളോടെ സ്ത്രീ_ജഡ്ജ് സ്ത്രീ_ജഡ്ജ്	Non-anti-LGBT+ content	eng_ml
816	എൽജിബിടി സെക്‌സിനെ കുറിച്ച് ആളുകൾ അറിഞ്ഞിരിക്കേണ്ടത്.... അത് തെറ്റല്ലെന്ന് ഞാൻ കരുതുന്നു	Homophobic	eng_ml
817	ദൈവം നിങ്ങളെ എല്ലാവരെയും അനുഗ്രഹിക്കട്ടെ സമൃദ്ധമായി_ചിരിക്കുന്ന_മുഖം_കണ്ണുനീർ_കണ്ണുകളോടെ_ചിരിക്കുന്ന_മുഖം_കണ്ണുനീർ_കണ്ണുകളോടെ	Non-anti-LGBT+ content	eng_ml
818	വളരെ മോശം അവലോകനം... ദൈവം മനുഷ്യനെ സൃഷ്ടിച്ചത് ഇതിനുവേണ്ടിയല്ല.	Homophobic	eng_ml
819	ഈജിപ്ഷ്യൻ സംസ്‌കാരങ്ങളെ കുറിച്ച് ബ്രോ വിശദീകരിക്കാമോ, പ്ലീസ് ഈജിപ്ഷ്യൻ സംസ്‌കാരങ്ങളൊക്കെ എങ്ങനെയായിരുന്നു ജീവിച്ചിരുന്നത് എന്ന് പ്ലീസ്..	Non-anti-LGBT+ content	eng_ml
820	ഇത്തരക്കാരെ പോലീസ് ശിക്ഷിക്കണം. ഇത് പോലെ സഹതാപം കൈവിടരുത്	Non-anti-LGBT+ content	eng_ml
821	തെറ്റായ ആശയം .. ആരുടെയെങ്കിലും വികാരവുമായി കളിക്കരുത്.	Non-anti-LGBT+ content	eng_ml
822	എനിക്ക് 17 വയസ്സായി	Non-anti-LGBT+ content	eng_ml
823	ബ്രോ... ഞാൻ കാത്തിരിക്കുന്നു ബ്രോ..	Non-anti-LGBT+ content	eng_ml
824	പെണ്ണല്ല, അവരെ ലെസ്ബിയൻ എന്ന് നേരിട്ട് വിളിക്കൂ, ഇതാണ് അവർ വിളിക്കാൻ ആഗ്രഹിക്കുന്നത്.	Non-anti-LGBT+ content	eng_ml
825	ഹൃദയ സ്പർശിയായ വീഡിയോ	Non-anti-LGBT+ content	eng_ml
826	കൂപ്പുകൈകളോടെ എനിക്ക് അവരോട് എന്നും ബഹുമാനമുണ്ട്...	Non-anti-LGBT+ content	eng_ml
827	നിങ്ങൾക്കായി കാത്തിരിക്കുന്നു ബ്രോ പുഞ്ചിരിക്കുന്ന_മുഖം_തുറന്ന_കൈകളോടെ_ഒരു_ചുംബനം_വീശുന്നു	Non-anti-LGBT+ content	eng_ml
828	ആമേൻ! ദൈവത്തിന് മഹത്വം!	Non-anti-LGBT+ content	eng_ml
829	സ്വവർഗരതി തെറ്റാണോ? തീര്ച്ചയായും അല്ല. നമ്മുടെ ശരീരത്തേക്കാൾ നാം നമ്മുടെ ആത്മാവാണ്. അതിനാൽ നമ്മുടെ ആത്മാവിന് മറ്റൊരു ആത്മാവുമായി ബന്ധപ്പെടാൻ കഴിയുമ്പോൾ, ആ ബന്ധം ലിംഗഭേദത്തിനും ലൈംഗികതയ്ക്കും അതീതമാണ്. ദൈവം നമ്മെ സൃഷ്ടിച്ചെങ്കിൽ, നമ്മുടെ ആഗ്രഹങ്ങളും ഇഷ്ടങ്ങളും അനിഷ്ടങ്ങളും ദൈവം സൃഷ്ടിച്ചു. അതിനാൽ ഇത് തീർച്ചയായും ഒരു സ്വാഭാവിക പ്രതിഭാസമാണ്.	Non-anti-LGBT+ content	eng_ml
830	ചുവന്ന ഹൃദയത്തോടെ പുഞ്ചിരിക്കുന്ന സ്ത്രീക്ക് 1000000000 ഹൃദയങ്ങൾ	Non-anti-LGBT+ content	eng_ml
831	എന്റെ ചാനൽ ഷെയർ കാണുക, സബ്സ്ക്രൈബ് ചെയ്യുക	Non-anti-LGBT+ content	eng_ml
832	ആർട്ടിക്കിൾ 377 ശരിയാണ്, അതിനാൽ എന്നെ പിന്തുണയ്ക്കുന്നു....	Non-anti-LGBT+ content	eng_ml
833	ക്രിസ്ത്യാനികൾ പ്രധാനമായും ഹിന്ദുക്കളെ മതം മാറ്റുന്ന bcz മതം രൂപാന്തരപ്പെടുന്നതിനെക്കുറിച്ച് ദയവായി സംസാരിക്കുക. ചില ഹിന്ദുക്കൾക്ക് അവരുടെ പ്രത്യേകതയെക്കുറിച്ചും ഭ്രാന്തമായ മതപരിവർത്തനത്തെക്കുറിച്ചും അറിയില്ല	Non-anti-LGBT+ content	eng_ml
834	വലിയ കഥ, പക്ഷേ അത് ഇപ്പോഴും സിനിമയിലുണ്ട്, ജീവിതത്തിൽ സംഭവിക്കില്ല, ഞാൻ കടന്നുപോയിട്ടുണ്ട്, നമ്മൾ എല്ലാവരും സ്വപ്നം കാണുന്നില്ല.....പക്ഷെ ജീവിതത്തിൽ ഒരിക്കലും നടക്കില്ല....	Non-anti-LGBT+ content	eng_ml
835	2 ഭാഗത്തിനായി കാത്തിരിക്കുന്നു	Non-anti-LGBT+ content	eng_ml
836	യഥാർത്ഥ ഹൃദയമുള്ള യഥാർത്ഥ ആത്മാവ്.. ചുവന്ന_ഹൃദയം ചുവന്ന_ഹൃദയം ചുവന്ന_ഹൃദയം ചുവന്ന_ഹൃദയം ചുവന്ന_ഹൃദയം ചുവന്ന_ഹൃദയം ചുവന്ന_ഹൃദയത്തിൽ യഥാർത്ഥ സ്നേഹവും കരുതലും കാണിക്കുന്നു	Non-anti-LGBT+ content	eng_ml
837	എന്തിനാണ് നിങ്ങൾ അവളെ ട്രാൻസ്‌ജെൻഡർ എന്ന് പോലും പരാമർശിക്കുന്നത്....അത് വളരെ മര്യാദയാണ്...അവൾ ഒരു സുന്ദരിയാണ്... അതിലുപരി..	Non-anti-LGBT+ content	eng_ml
838	അവൾ വളരെ ശാന്തയാണ്.....&ബിഗ് സല്യൂട്ട്..	Non-anti-LGBT+ content	eng_ml
839	അതെ സ്നേഹം പ്രണയമാണ്, അത് ലിംഗഭേദത്തെക്കുറിച്ചല്ല, ഹൃദയത്തെക്കുറിച്ചോ, പ്രണയത്തെക്കുറിച്ചുള്ള വികാരങ്ങളെക്കുറിച്ചോ red_heart	Non-anti-LGBT+ content	eng_ml
840	മറ്റ് പെൺകുട്ടികളെ കാണുന്നത് പോലെ ഞാൻ അവളെ കാണില്ല, കാരണം എല്ലാ പെൺകുട്ടികളും വ്യത്യസ്തരാണ്, എന്നാൽ നിങ്ങൾ ആകർഷണീയത കൊണ്ട് ഉദ്ദേശിക്കുന്നുവെങ്കിൽ, ഓരോ പെൺകുട്ടിയും അവരുടെ രൂപത്തിന്റെ അടിസ്ഥാനത്തിൽ വ്യത്യസ്തമാണോ? കുറച്ച് വർഷങ്ങൾക്ക് മുമ്പ് നമ്മൾ സിനിമയിൽ മാത്രം നടന്നിരുന്ന ഇന്റർകാസ്റ്റ് വിവാഹങ്ങൾ ആ കാലം ഓർക്കുന്നുണ്ടോ?? അതുകൊണ്ട് ഞാനും നീയും അടങ്ങുന്ന സമൂഹമാണ് പ്രശ്നം, അതിനാൽ ഞാനും നിങ്ങളും സമൂഹം മാറാൻ തുടങ്ങിയാൽ മാറും.	Non-anti-LGBT+ content	eng_ml
841	ആകെ വ്യത്യസ്തമായ തമ്പി ഇമോഷണൽ ടച്ച്. valthukal എല്ലാ ആശംസകളും.	Non-anti-LGBT+ content	eng_ml
842	സമൂഹത്തിനുള്ള ബോധവൽക്കരണ സന്ദേശം ബ്രോ കൈകൊട്ടി കൈകൊട്ടുക	Non-anti-LGBT+ content	eng_ml
843	ഹൃദയത്തിൽ നിന്ന് സ്പർശിക്കുക സഹോദരാ	Non-anti-LGBT+ content	eng_ml
844	അവൾ ട്രാൻസ്‌ജെൻഡർ ആണെന്ന് പറയുന്നതിൽ തെറ്റില്ല, വാസ്തവത്തിൽ അവൾ ഒന്നായതിൽ അഭിമാനിക്കുന്നു!	Non-anti-LGBT+ content	eng_ml
845	പ്ലാനിംഗ് ശരിയല്ല, പക്ഷേ ആ സഹോദരി നല്ലതാണ്	Non-anti-LGBT+ content	eng_ml
846	ഹൃദയസ്പർശിയായ ബ്രോ...	Non-anti-LGBT+ content	eng_ml
847	എന്നെ വിളിക്കുക അല്ലെങ്കിൽ മെസ്സേജ് ചെയ്യുക...	Non-anti-LGBT+ content	eng_ml
848	ഓസ്കാർ ലെവൽ അഭിനയ തമാശ ... ട്രാൻസ്ജെൻഡറിന് ആദരാഞ്ജലികൾ.	Non-anti-LGBT+ content	eng_ml
849	എല്ലാ അഭിനേതാക്കളുടെയും സെൻസിറ്റീവ്, മനോഹരമായി അണ്ടർപ്ലേ ചെയ്ത ചിത്രീകരണം - അമ്മ, അച്ഛൻ, മക്കൾ, പുരോഹിതൻ, സൈക്യാട്രിസ്റ്റ് തുടങ്ങിയവർ. നമ്മുടെ ആസ്വാദനത്തെ നശിപ്പിക്കാൻ മികച്ച അഭിനയമോ ശബ്‌ദ ഇഫക്റ്റുകളോ ഇല്ല. അതിനായി മണിശങ്കർ അയ്യർക്ക് ഒരു വലിയ ഹൈ-ഫൈവ്. ഒന്നോ രണ്ടോ കണ്ണുനീർ തുടയ്ക്കുന്നത് ഞാൻ കണ്ടെത്തി.	Non-anti-LGBT+ content	eng_ml
850	എക്കാലത്തെയും മികച്ച വീഡിയോകളിൽ ഒന്ന്!! സ്ത്രീയെ ബഹുമാനിക്കുക !!	Non-anti-LGBT+ content	eng_ml
851	നിങ്ങളുടെ പ്രവർത്തനം നന്നായിരുന്നു. ആ അക്ക തന്റെ മാതൃത്വം വെളിപ്പെടുത്തി. നിങ്ങളുടെ ശ്രമത്തിന് ആശംസകൾ	Non-anti-LGBT+ content	eng_ml
852	അത് പാശ്ചാത്യ സംസ്കാരമല്ല തറയിൽ_ചിരിക്കുന്ന_തറയിൽ_ചിരിക്കുന്ന_തറയിൽ_ചിരിക്കുന്നു	Non-anti-LGBT+ content	eng_ml
853	ബിഹൈൻഡ്‌വുഡ്‌സിൽ നടന്ന ഈ ടീമിന്റെ അഭിമുഖം കണ്ടിട്ട് വർഷങ്ങളോളം ഇത് തിയേറ്ററുകളിൽ റിലീസ് ചെയ്യാൻ ഞാൻ കാത്തിരുന്നു, ഒടുവിൽ ഇപ്പോൾ ഞാൻ സന്തോഷവാനാണ്.	Non-anti-LGBT+ content	eng_ml
854	നിങ്ങൾക്കറിയാമോ സഹോദരാ ഇത് എന്റെ ആദ്യ സബ്സ്ക്രൈബ് ചാനൽ ആണ്	Non-anti-LGBT+ content	eng_ml
855	അതെ.. അവളുടെ മനോഭാവം ശരിക്കും അതിശയകരമാണ്.. എനിക്ക് അവളെ ഇഷ്ടമാണ്.. സഹോദരി നിങ്ങളുടെ വഴിയിൽ തുടരുക.. ഞാൻ നിങ്ങളെ എപ്പോഴും പിന്തുണയ്ക്കുന്നു.	Non-anti-LGBT+ content	eng_ml
856	മനുഷ്യർ മൃഗങ്ങളായി മാറുകയാണ്. മൃഗങ്ങൾ പോലും ഈ സമ്പ്രദായം അവലംബിക്കുന്നത് അനുയോജ്യമായ പങ്കാളിയെ ലഭ്യമല്ലാത്ത സമയത്താണ്.	Non-anti-LGBT+ content	eng_ml
857	നല്ല ജോലി തംബ്സ് അപ്പ് തംബ്സ് അപ്പ്, നിങ്ങളിൽ ഞാൻ അഭിമാനിക്കുന്നു സഹോദരാ	Non-anti-LGBT+ content	eng_ml
858	ഗംഭീര അഭിമുഖം ധനുഷ് ശൈലിയിലുള്ള പ്രസംഗം	Non-anti-LGBT+ content	eng_ml
859	ഇത്രയും മനോഹരമായ ഒരു സിനിമ ചിരിക്കുന്ന_മുഖം_ഹൃദയം-കണ്ണുകളുള്ള മഴവില്ല് മനുഷ്യർ_കൈകളിൽ_ചുവന്ന_ഹൃദയം നന്ദി മിസ്റ്റർ ലോകേഷിനും ടീമിനും	Non-anti-LGBT+ content	eng_ml
860	നിങ്ങൾ സുന്ദരിയാണ്.	Non-anti-LGBT+ content	eng_ml
861	ഇത് സ്ക്രിപ്റ്റഡ് എപ്പിസോഡാണെന്ന് ഞാൻ കരുതുന്നു, പക്ഷേ കൊള്ളാം	Non-anti-LGBT+ content	eng_ml
862	വാൾതുക്കൽ. നിങ്ങളുടെ വീഡിയോയ്ക്ക്.. സ്വവർഗരതി. അർത്ഥം ലൈംഗികത എന്ന രീതി	Non-anti-LGBT+ content	eng_ml
863	ഇത് അംഗീകരിക്കാൻ കഴിയുമെങ്കിൽ, അഗമ്യഗമനം നടത്തുന്നവരുടെ കാര്യമോ?! ആരെങ്കിലും മൃഗങ്ങളുമായി ബന്ധം പുലർത്താൻ ആഗ്രഹിക്കുന്നുവെങ്കിൽ?!... അതും വികാരങ്ങൾ ശരിയാണോ?! ; ; ചോദ്യം, അത് സ്വാഭാവികമാണോ അല്ലയോ, മറിച്ച് അത് ധാർമ്മികതയെ ബാധിക്കുമോ? ..... ; ; നാം മൃഗങ്ങളെ പിന്തുടരേണ്ട ഒരു ഉദാഹരണമായി കാണരുത്, ചില മൃഗങ്ങൾ അവരുടെ നവജാതശിശുക്കളെ ഭക്ഷിക്കുന്നത് വളരെ സ്വാഭാവികമാണ്.	Homophobic	eng_ml
864	ലെസ്ബിയൻ ആയാലും സ്വവർഗാനുരാഗി ആയ ദമ്പതികളായാലും, ഒരു അനാഥ കുട്ടിയെ പൊരുത്തപ്പെടുത്തിക്കൊണ്ട് അവരുടെ കുടുംബം വികസിപ്പിക്കാൻ അവർ തയ്യാറാകുമ്പോൾ ആ ചിന്തയെ ഞാൻ അഭിനന്ദിക്കുന്നു. എന്നാൽ ചില ഭിന്നലിംഗ ജോഡികൾ ഒരു കുഞ്ഞിന് ജന്മം നൽകി അനാഥരായി പോയി. അവരെ എന്ത് വിളിക്കും?	Non-anti-LGBT+ content	eng_ml
865	മികച്ച ജോലിയും സൂപ്പർ സന്ദേശവും	Non-anti-LGBT+ content	eng_ml
866	8.00 കണ്ണുനീർ യഥാർത്ഥ ചുവന്ന ഹൃദയമായിരുന്നു	Non-anti-LGBT+ content	eng_ml
867	അവൾ ഒരു ട്രാൻസ്‌ജെൻഡർ മുഖം_തുറന്ന_വായ് കാണുന്നില്ല, അവൾ സുന്ദരിയായി കാണപ്പെടുന്നു, പക്ഷേ അവളുടെ ശബ്ദം മോശമായ മുഖമാണ്_സന്തോഷത്തിന്റെ_കണ്ണുനീർ നിറഞ്ഞതാണ്	Non-anti-LGBT+ content	eng_ml
868	ആണിനോട് ആണോ പെണ്ണിനോട് പെണ്ണോ ആകണം പ്രകൃതിക്ക് എതിരാണെന്ന് നിങ്ങൾ പറയുന്നത് പോലെ സ്വാഭാവികമായി വരുന്നു!!!	Non-anti-LGBT+ content	eng_ml
869	*അത് അവരുടെ സ്വന്തം തോന്നലാണ്...അതിരിക്കട്ടെ...	Non-anti-LGBT+ content	eng_ml
870	സിസ്റ്റർ മാലിനി പ്ലീസ് പശ്ചാത്തപിക്കുക യേശുവേ പ്ലീസ് പശ്ചാത്തപിക്കുക യേശുക്രിസ്തു വരുന്ന സ്വവർഗാനുരാഗ പാവം plz puringikkonga	Non-anti-LGBT+ content	eng_ml
